Grapheme	IPA	Frequency
-	+	176
a	a	146
i	i	117
^n	n	77
u	u	59
^ⁿd	ⁿd	48
o	o	48
m	m	40
r	r	39
l	l	39
t	t	38
^i	i	37
n$	n	36
n	n	32
ɛ	ɛ	32
v	v	29
ᵐb	ⁿb	27
l$	l	20
æ	æ	19
ŋ$	ŋ	19
ʉ	ʉ	16
ŋ	ŋ	16
_	+	16
e	e	16
s	s	16
h	h	15
p	p	15
s$	s	14
m$	m	14
r$	r	11
i$	i	11
ⁿd	ⁿd	11
u$	u	9
ʔ	ʔ	8
ʔ$	ʔ	8
^a	a	8
h$	h	8
o$	o	7
ɪ	ɪ	7
t$	t	7
ʊ	ʊ	6
e$	e	6
j	j	5
vʷ	vʷ	5
aa	aː	5
^-	NULL	4
t˺$	t̚	4
k	k	4
^ᵑg	ⁿg	3
a$	a	3
^m	m	3
mʷ	mʷ	3
p˺$	p̚	3
ᵐbʷ	ⁿbʷ	3
ɛˀ$	ɛ ˀ/ʔ	2
^ᵐb	ⁿb	2
^r	r	2
w	w	2
^s	s	2
š	ʃ	2
^t	t	2
ᵐʙ	ⁿʙ	2
_ⁿd	+ ⁿd	2
p$	p	2
ph	pʰ	2
oo	oː	1
j$	j	1
b	b	1
ᵑg	ⁿg	1
nh	nʰ	1
a͂	ã	1
aʰ$	a ʰ/h	1
ls	l s	1
ə	ə	1
ŋs	ŋ s	1
ii	iː	1
g$	g	1
_ⁿdʳ	+ ⁿdʳ	1
$	NULL	1
