Grapheme	IPA	Frequency
a	a	201
-	+	142
^n	n	53
u	u	51
ɪ	ɪ	47
m	m	40
r	r	37
^ᵑg	ⁿg	35
i$	i	31
^a	a	30
l	l	28
v	v	24
s	s	24
o	o	23
i	i	22
ʧ	tʃ	20
m$	m	20
ɣ	ɣ	19
n$	n	19
p	p	18
n	n	17
ŋ	ŋ	16
ᵐb	ⁿb	15
r$	r	14
ɛ	ɛ	12
k	k	10
t	t	10
k$	k	9
x$	x	9
_	+	8
u$	u	7
l$	l	7
^-	NULL	7
s$	s	7
ʧ$	tʃ	6
x	x	6
ŋ$	ŋ	6
ʊ	ʊ	6
o$	o	5
e	e	5
ə	ə	5
^m	m	5
ᵐʙ	ⁿʙ	5
^ⁿd	ⁿd	4
ᵑg	ⁿg	4
æ	æ	4
p$	p	4
^k	k	4
^t	t	3
mʷ	mʷ	3
b	b	3
^ᵐb	ⁿb	3
^ɣ	ɣ	3
e$	e	3
^ŋ	ŋ	2
^ᵐbʷ	ⁿbʷ	2
w	w	2
ⁿd	ⁿd	2
^ⁿdʳ	ⁿdʳ	2
β	β	2
j	j	2
ʙ$	ʙ	2
v$	v	2
ɸ$	ɸ	2
ɾ$	ɾ	2
ᴩ	p	2
ʉ	ʉ	2
t$	t	2
^x	x	1
^s	s	1
ns	n s	1
^ᵐʙ	ⁿʙ	1
ⁿdʳ	ⁿdʳ	1
ɣs	ɣ s	1
^o	o	1
ɪ$	ɪ	1
^mʷ	mʷ	1
^r	r	1
ɾ	ɾ	1
ᴩ$	p	1
ⁿdʳ$	ⁿdʳ	1
bs	b s	1
ŋs	ŋ s	1
vs	v s	1
^p	p	1
