Grapheme	IPA	Frequency
a	a	111
-	+	90
i	i	52
l	l	49
o	o	40
n$	n	39
u	u	38
^-	NULL	36
s	s	32
^i	i	32
t	t	32
r	r	31
m	m	30
e	e	27
i$	i	24
^k	k	23
t$	t	20
^a	a	19
n	n	17
ɛ	ɛ	16
l$	l	15
r$	r	15
m$	m	13
v	v	13
ŋ	ŋ	13
ɪ	ɪ	13
ŋ$	ŋ	10
p	p	9
e$	e	9
ᵐb	ⁿb	8
k	k	8
^ᵐb	ⁿb	7
^m	m	7
^f	f	7
k$	k	6
ᵐʙ	ⁿʙ	6
ɔ	ɔ	6
w	w	6
_	+	5
^ᵑg	ⁿg	5
^t	t	5
h$	h	5
aˑ	aˑ	4
a$	a	4
^b	b	4
ə	ə	4
^ɛ	ɛ	4
^l	l	4
^s	s	3
^mʷ	mʷ	3
^o	o	3
ⁿdʳ	ⁿdʳ	3
æ	æ	3
^ᵐʙ	ⁿʙ	3
ⁿd	ⁿd	3
p˺$	p̚	3
f$	f	3
^ɪ	ɪ	3
u$	u	2
kʰ	kʰ	2
^ⁿd	ⁿd	2
uː	uː	2
^v	v	2
ᵐbʷ	ⁿbʷ	2
ʔ	ʔ	2
d	d	2
o$	o	2
x$	x	2
aː	aː	2
^ŋ	ŋ	1
^n	n	1
j$	j	1
^e	e	1
g$	g	1
^ᵐbʷ	ⁿbʷ	1
^ɔ	ɔ	1
kʰ$	kʰ	1
mʷ	mʷ	1
^aː	aː	1
ʙ$	ʙ	1
uʰ$	u ʰ/h	1
^u	u	1
ᵑg	ⁿg	1
^iː	iː	1
f	f	1
ð$	ð	1
ls	l s	1
pʷ	pʷ	1
ə$	ə	1
_ⁿd	+ ⁿd	1
ᴘ	p	1
p$	p	1
