Grapheme	IPA	Frequency
-	+	113
a	a	93
^n	n	65
i	i	58
u	u	54
o	o	35
ɛ	ɛ	35
ɪ	ɪ	35
m	m	34
l	l	33
r	r	31
^i	i	25
t	t	21
ɾ	ɾ	20
ɣ	ɣ	19
n$	n	19
e	e	19
v	v	17
n	n	17
^-	NULL	15
k$	k	15
s	s	14
w	w	14
_	+	13
s$	s	12
e$	e	11
l$	l	10
t$	t	10
^m	m	10
u$	u	8
a$	a	8
p	p	8
m$	m	7
ŋ	ŋ	7
^l	l	7
k	k	6
z	z	5
r$	r	5
i$	i	5
ə	ə	5
^x	x	4
^h	h	4
h$	h	4
x$	x	4
ɾ$	ɾ	4
x	x	3
v$	v	3
^ŋ	ŋ	3
ɛ$	ɛ	3
^k	k	3
χ$	χ	3
^ⁿz	ⁿz	3
b	b	3
^ⁿd	ⁿd	3
ʧ	tʃ	3
b$	b	3
p$	p	3
o$	o	3
ɸ$	ɸ	3
ə$	ə	3
ᵐb	ⁿb	2
^ᵑg	ⁿg	2
β$	β	2
^s	s	2
ŋ$	ŋ	2
^ᵐb	ⁿb	2
^v	v	2
vʷ	vʷ	2
h	h	2
t͡s$	ts	2
^w	w	2
mʷ	mʷ	2
ⁿt	ⁿt	2
ɪ$	ɪ	2
ɔ	ɔ	1
^ɪ	ɪ	1
ms	m s	1
g	g	1
^r	r	1
d	d	1
ɔ$	ɔ	1
u͂	ũ	1
^ᵐbʷ	ⁿbʷ	1
š$	ʃ	1
lw	lʷ	1
^t	t	1
ʧ$	tʃ	1
χ	χ	1
β	β	1
^ⁿt	ⁿt	1
ʊ	ʊ	1
