Grapheme	IPA	Frequency
a	a	213
-	+	153
ɛ	ɛ	73
^n	n	58
^i	i	55
l	l	49
n	n	43
u	u	40
m	m	39
e$	e	38
t	t	36
r	r	34
v	v	31
i	i	26
ŋ	ŋ	25
s	s	24
o	o	24
^k	k	24
ɪ	ɪ	21
ɛ$	ɛ	17
ᵐb	ⁿb	17
ⁿd	ⁿd	16
s$	s	15
ə	ə	14
l$	l	14
i$	i	13
e	e	12
k	k	12
k$	k	12
β	β	12
a$	a	10
_	+	10
z	z	9
r$	r	8
g	g	8
tʰ	tʰ	8
o$	o	7
^a	a	7
ɔ$	ɔ	7
mʷ	mʷ	7
ə$	ə	6
w	w	6
^l	l	6
ᵑg	ⁿg	6
^h	h	6
n$	n	5
βʷ	βʷ	5
mᵇ$	ⁿb	5
ɘ	ɘ	4
aː	aː	4
ᵐbʷ	ⁿbʷ	4
^ɛ	ɛ	4
ʊ	ʊ	4
u$	u	4
j	j	4
^g	g	4
ɔ	ɔ	3
ŋ$	ŋ	3
ⁿdʳ	ⁿdʳ	3
t$	t	3
ᵑk$	ⁿk	3
^-	NULL	3
ɬ$	ɬ	2
^ⁿd	ⁿd	2
^e	e	2
rs	r s	2
ɸ$	ɸ	2
ʌ	ʌ	2
ks	k s	2
ʃ	ʃ	2
vs	v s	1
^ᵐb	ⁿb	1
d	d	1
^r	r	1
^ⁿdʳ	ⁿdʳ	1
h$	h	1
^ɳ	ɳ	1
^v	v	1
^f	f	1
aˑ	aˑ	1
m$	m	1
p	p	1
h	h	1
æ	æ	1
əː	əː	1
t˺$	t̚	1
ʒ	ʒ	1
pp$	pː	1
^ᵐbʷ	ⁿbʷ	1
b$	b	1
^ɪ	ɪ	1
ɸ	ɸ	1
zw	zʷ	1
ɐ	ɐ	1
^s	s	1
vʷ	vʷ	1
mᵇs	mᵇ/ⁿb s	1
p$	p	1
ɳ	ɳ	1
_ⁿd	+ ⁿd	1
