Grapheme	IPA	Frequency
a	a	156
-	+	81
^-	NULL	73
ɪ	ɪ	63
^n	n	46
u	u	43
n$	n	40
m	m	39
l	l	33
o	o	31
r	r	30
i	i	25
i$	i	19
ʧ	tʃ	18
æ	æ	18
p	p	18
ŋ	ŋ	18
l$	l	15
x	x	15
r$	r	15
t	t	15
ᵐb	ⁿb	15
f	f	14
n	n	13
s	s	12
k$	k	12
v	v	11
s$	s	11
u$	u	10
ʊ	ʊ	10
ɣ	ɣ	10
^a	a	10
^m	m	10
ŋ$	ŋ	9
x$	x	9
k	k	8
ᵐʙ	ⁿʙ	8
o$	o	7
ə	ə	7
m$	m	6
^r	r	6
ʧ$	tʃ	6
p$	p	6
^i	i	5
^t	t	5
ʃ	ʃ	5
ᵑg	ⁿg	5
e	e	5
v$	v	5
ⁿdʳ	ⁿdʳ	4
^x	x	4
^s	s	3
ⁿdʳ$	ⁿdʳ	3
^ᵐb	ⁿb	3
_	+	3
ᴩ	p	3
t͡s$	ts	2
t$	t	2
^h	h	2
^k	k	2
^ⁿdʳ	ⁿdʳ	2
w	w	2
^l	l	2
ʉ	ʉ	2
mʷ	mʷ	2
g	g	1
^ɛ	ɛ	1
vʷ	vʷ	1
ⁿd	ⁿd	1
^j	j	1
e$	e	1
ɲ	ɲ	1
mm	mː	1
^ᵐbʷ	ⁿbʷ	1
^e	e	1
rʃ	r ʃ	1
ʒ$	ʒ	1
^mm	mː	1
xʃ	x ʃ	1
^ᵑg	ⁿg	1
$	NULL	1
^mʷ	mʷ	1
^fʷ	fʷ	1
^pʷ	pʷ	1
fʷ	fʷ	1
j	j	1
ã$	ã	1
ps	p s	1
vs	v s	1
ɔ	ɔ	1
pʷ	pʷ	1
ᵐbʷ	ⁿbʷ	1
œ	œ	1
ʙ$	ʙ	1
