Grapheme	IPA	Frequency
a$	a	102
a	a	85
u	u	79
l	l	74
i	i	69
n	n	61
r	r	57
o	o	48
j	j	40
m	m	37
^m	m	37
i$	i	36
e	e	34
a:	aː	32
^k	k	31
^p	p	26
^l	l	24
p	p	24
s	s	23
k	k	22
u$	u	22
t	t	22
^s	s	20
ŋ	ŋ	19
e$	e	16
^o	o	15
ɛ	ɛ	13
^t	t	12
o$	o	11
e:	eː	11
^n	n	11
u:	uː	10
$	NULL	10
g	g	10
w	w	10
i:	iː	9
o:	oː	8
^i	i	7
_	+	7
^j	j	7
j$	j	6
v	v	5
n᷈a	n a	5
^a	a	4
^r	r	3
ⁿ	ⁿ/n	3
^e	e	3
^u	u	3
ɑ:j	ɑːi̯	3
^d	d	2
a:$	aː	2
b	b	2
mʷ	mʷ	2
ʰ	h	2
^w	w	2
n$	n	2
ɔ	ɔ	2
^mʷ	mʷ	1
p$	p	1
r$	r	1
ⁱ	i	1
ᵃ	a	1
^oʰu	o h u	1
h	h	1
ᵐb	ⁿb	1
ɛ$	ɛ	1
pʷ	pʷ	1
s$	s	1
^ɛ	ɛ	1
^kʷ	kʷ	1
ʋ	ʋ	1
aa	aː	1
e:$	eː	1
u:$	uː	1
^a:	aː	1
^f	f	1
