Grapheme	IPA	Frequency
a	a	171
i	i	58
i$	i	58
a$	a	55
e	e	47
u	u	42
r	r	42
l	l	39
ɣ	ɣ	38
o	o	34
u$	u	34
t	t	34
s	s	29
β	β	28
n	n	28
^x	x	27
^t	t	25
o$	o	24
e$	e	23
^ɸ	ɸ	19
m	m	19
^l	l	18
^m	m	18
^s	s	16
ᵑɡ	ⁿg	12
^r	r	11
ŋ	ŋ	11
ⁿd	ⁿd	11
^mʷ	mʷ	11
^ᵐb	ⁿb	8
^ᵑɡ	ⁿg	7
^ᵐbʷ	ⁿbʷ	7
βʷ	βʷ	6
ᵐb	ⁿb	6
ɸ	ɸ	5
^ɸʷ	ɸʷ	5
^w	w	5
^ⁿd	ⁿd	4
^n	n	4
ᵐbʷ	ⁿbʷ	4
^a	a	2
^i	i	2
ʊ$	ʊ	2
w	w	2
^j	j	2
mʷ	mʷ	2
^f	f	2
_	+	2
ɸʷ	ɸʷ	1
a:	aː	1
ns	n s	1
ɪ$	ɪ	1
^e	e	1
^o	o	1
^u	u	1
^fʷ	fʷ	1
ɛ$	ɛ	1
x	x	1
^ŋ	ŋ	1
