Grapheme	IPA	Frequency
a	a	186
-	+	135
u	u	60
r	r	59
o	o	57
^n	n	55
m	m	53
t	t	42
ɛ	ɛ	38
^m	m	32
ɪ	ɪ	29
ɣ	ɣ	28
ŋ$	ŋ	27
s	s	27
v	v	26
i	i	23
n	n	22
i$	i	22
e	e	21
ᵐb	ⁿb	21
e$	e	19
n$	n	19
^k	k	15
ŋ	ŋ	14
r$	r	13
s$	s	13
^-	NULL	11
^ᵐb	ⁿb	11
k	k	11
m$	m	9
p	p	9
_	+	9
x$	x	9
t$	t	8
u$	u	7
ⁿdʳ	ⁿdʳ	7
^ⁿd	ⁿd	7
o$	o	6
^ŋ	ŋ	5
f	f	5
a$	a	4
^e	e	4
ɔ$	ɔ	4
ɸ$	ɸ	4
^u	u	4
^s	s	3
^ɣ	ɣ	3
^r	r	3
b	b	3
^v	v	3
^t	t	3
œ	œ	3
ᵑg	ⁿg	3
^g	g	3
uʰ$	u ʰ/h	2
rs	r s	2
^i	i	2
^ⁿdʳ	ⁿdʳ	2
ʧ	tʃ	2
l	l	2
^f	f	2
vs	v s	2
mʷ	mʷ	2
p$	p	2
β	β	2
w	w	2
^ʧ	tʃ	1
^a	a	1
^x	x	1
ⁿd	ⁿd	1
h	h	1
t͡s$	ts	1
f$	f	1
^ᵑg	ⁿg	1
ɣs	ɣ s	1
iʰ$	i ʰ/h	1
^b	b	1
^fʷ	fʷ	1
ᵐbʷ	ⁿbʷ	1
nw	nʷ	1
pʷ	pʷ	1
g	g	1
ᵐʙ	ⁿʙ	1
ʊ	ʊ	1
ɔʰ	ɔ ʰ/h	1
$	NULL	1
^mʷ	mʷ	1
ⁿdʳ$	ⁿdʳ	1
æ	æ	1
oʰ$	o ʰ/h	1
-$	NULL	1
ŋs	ŋ s	1
ps	p s	1
