Grapheme	IPA	Frequency
a	a	200
o	o	140
a$	a	104
i	i	85
e	e	77
u	u	72
t	t	71
r	r	70
l	l	61
n	n	61
^n	n	56
^m	m	52
m	m	51
s	s	50
u$	u	49
_	+	41
o$	o	38
i$	i	28
^t	t	27
aː	aː	27
β	β	26
ᵐb	ⁿb	26
^e	e	26
e$	e	23
ɾ	ɾ	23
ⁿᵈɾ	ⁿdʳ
ⁿᵈɹ	ⁿdʳ
^f	f	21
f	f	21
^s	s	15
^ᵐb	ⁿb	15
ŋ	ŋ	13
v	v	13
k	k	12
l$	l	11
n$	n	11
^ŋ	ŋ	10
^	NULL	10
^a	a	10
ls	l s	9
j$	j	9
iː	iː	8
ɹ	ɹ	8
j	j	8
^r	r	8
^u	u	5
r$	r	5
^i	i	5
ⁿd	ⁿd	5
^o	o	4
h	h	4
^l	l	4
oː	oː	4
eː	eː	4
w$	w	4
w	w	4
^aː	aː	4
^b	b	3
^k	k	3
^ⁿd	ⁿd	3
uː	uː	2
p	p	2
nː	nː	2
^β	β	2
^uː	uː	2
βs	β s	2
b	b	1
^w	w	1
.	NULL	1
^h	h	1
d	d	1
m$	m	1
k$	k	1
ɸ$	ɸ	1
^ɸ	ɸ	1
^iː	iː	1
ŋ$	ŋ	1
ms	m s	1
fs	f s	1
f$	f	1
vs	v s	1
$	NULL	1
β$	β	1
c	c	1
