Grapheme	IPA	Frequency
a$	a	107
a	a	102
u	u	74
i	i	71
l	l	63
m	m	55
r	r	54
n	n	51
e	e	46
o	o	41
^o	o	39
j	j	37
k	k	30
^m	m	26
^k	k	25
^p	p	25
t	t	24
aː	aː	22
^s	s	19
^l	l	18
p	p	18
i$	i	16
o$	o	16
^n	n	16
s	s	15
$	NULL	14
e$	e	13
ŋ	ŋ	13
l$	l	12
ɛ	ɛ	11
u$	u	11
^t	t	8
^i	i	8
w	w	8
j$	j	7
n᷈a	n a	7
^j	j	7
^r	r	5
g	g	5
_	+	5
r$	r	5
^e	e	4
ɑ	ɑ	4
^w	w	3
ᵐl	ⁿl	3
uː	uː	3
ⁿ	ⁿ/n	3
p$	p	3
^oʰu	o h u	3
eː	eː	3
ⁿd	ⁿd	3
^a	a	3
iː	iː	2
ɔ	ɔ	2
ⁿg	ⁿg	2
ŋ$	ŋ	2
aʰu	a h u	2
n$	n	2
iː$	iː	2
s$	s	2
^mʷ	mʷ	1
ᵐk	ⁿk	1
f	f	1
ʷ	w	1
ʰ	h	1
eʰu	e h u	1
ᵐb	ⁿb	1
oː	oː	1
^u	u	1
h	h	1
ʰo	h o	1
ʋ	ʋ	1
^ʋ	ʋ	1
