Grapheme	IPA	Frequency
a	a	160
-	+	131
^n	n	78
u	u	65
i	i	60
ɪ	ɪ	39
s	s	38
o	o	37
m	m	37
t	t	36
l	l	30
i$	i	29
r	r	28
ɣ	ɣ	28
^-	NULL	22
v	v	22
n$	n	22
ɛ	ɛ	19
p	p	19
n	n	19
ᵐb	ⁿb	18
m$	m	17
^i	i	16
ŋ	ŋ	16
s$	s	13
_	+	13
e	e	13
ə	ə	13
t$	t	11
r$	r	10
^m	m	10
o$	o	10
ŋ$	ŋ	10
e$	e	10
^k	k	9
æ	æ	9
k	k	9
u$	u	8
f	f	8
x$	x	8
a$	a	7
ⁿd	ⁿd	7
^a	a	7
^e	e	6
x	x	6
l$	l	6
j	j	5
ᵐʙ	ⁿʙ	5
^l	l	5
^ɛ	ɛ	4
ʉ	ʉ	4
^ᵑg	ⁿg	3
d	d	3
^x	x	3
ʊ	ʊ	3
ᵐbʷ	ⁿbʷ	3
w	w	2
ᵑg	ⁿg	2
^ⁿd	ⁿd	2
^b	b	2
^t	t	2
^p	p	2
mʷ	mʷ	2
p$	p	2
ɸ$	ɸ	2
vʷ	vʷ	2
ʔ$	ʔ	2
^s	s	1
b	b	1
^ᵐb	ⁿb	1
ɔ	ɔ	1
$	NULL	1
ʊ$	ʊ	1
ᴩ	p	1
t˺$	t̚	1
^ᵐbʷ	ⁿbʷ	1
ʃ	ʃ	1
š$	ʃ	1
h$	h	1
ⁿdʳ$	ⁿdʳ	1
pʷ	pʷ	1
ã$	ã	1
