Grapheme	IPA	Frequency
a	a	89
^-	NULL	75
ɪ	ɪ	56
o	o	45
m	m	43
^n	n	40
ɛ	ɛ	38
-	+	37
n$	n	33
r$	r	30
l	l	28
r	r	28
v	v	27
s$	s	20
ɣ	ɣ	19
e	e	16
x	x	16
t	t	15
i	i	13
l$	l	12
x$	x	12
f	f	12
s	s	11
ə	ə	11
ŋ	ŋ	10
u$	u	10
u	u	10
_	+	9
^ⁿd	ⁿd	8
t$	t	8
n	n	8
ᵐb	ⁿb	8
p$	p	8
m$	m	7
e$	e	7
^ᵐb	ⁿb	7
ŋ$	ŋ	7
^ᵑg	ⁿg	6
ʧ	tʃ	6
^m	m	6
ʊ	ʊ	5
^l	l	5
ʧ$	tʃ	5
k$	k	4
^t	t	4
^ⁿʒ	ⁿʒ	4
^a	a	4
^i	i	4
ᵑg	ⁿg	4
w	w	4
^ⁿʧ	ⁿtʃ	3
ⁿʧ	ⁿtʃ	3
ⁿd	ⁿd	3
ⁿdʳ	ⁿdʳ	3
v$	v	3
^f	f	2
^k	k	2
b	b	2
^v	v	2
^ʧ	tʃ	2
ⁿdʳ$	ⁿdʳ	2
$	NULL	2
z	z	2
o$	o	2
ɔ	ɔ	2
^s	s	1
^r	r	1
ɔ$	ɔ	1
^x	x	1
z$	z	1
ɾ$	ɾ	1
vʷ	vʷ	1
rr$	rː	1
_ⁿdʳ	+ ⁿdʳ	1
ɸ$	ɸ	1
sh	sʰ	1
^ŋ	ŋ	1
p	p	1
œ	œ	1
h$	h	1
xᵐb	x ⁿb	1
vs	v s	1
h	h	1
ɤ	ɤ	1
mᴮ$	m	1
^ɲ	ɲ	1
ⁿʒ	ⁿʒ	1
