Grapheme	IPA	Frequency
a	a	220
u	u	122
n	n	93
a$	a	85
r	r	82
i	i	80
l	l	79
β	β	70
o	o	65
i$	i	53
_	+	52
e	e	49
t	t	45
e$	e	40
h	h	39
m	m	38
u$	u	36
o$	o	33
^t	t	31
ʔ	ʔ	30
^h	h	29
^p	p	25
t͡ʃ	tʃ	24
^n	n	23
^l	l	23
p	p	21
^m	m	21
aː	aː	19
^r	r	18
j$	j	18
^β	β	16
^w	w	13
^k	k	10
w	w	9
^t͡ʃ	tʃ	9
^u	u	8
n$	n	8
j	j	7
k	k	7
^v	v	7
^a	a	7
^ʔ	ʔ	7
^o	o	6
^c	c	6
^e	e	5
^i	i	5
oː	oː	4
^pʷ	pʷ	4
^mʷ	mʷ	4
t̠	t̠	4
pʷ	pʷ	3
w$	w	3
l$	l	2
iː	iː	2
mʷ	mʷ	2
^aː	aː	2
ʲ	j	2
v	v	2
^uː	uː	2
ɪ$	ɪ	2
c	c	2
m$	m	2
ɑ	ɑ	1
__	+	1
ᵈ	d	1
t͡s	ts	1
t̠͡s̠	ts̠	1
^eː	eː	1
<̠>	?	1
lh	l h	1
