Grapheme	IPA	Frequency
a	a	157
i	i	60
a$	a	58
e	e	51
u$	u	47
i$	i	46
u	u	43
l	l	41
r	r	39
o	o	38
^x	x	37
t	t	32
o$	o	27
ɣ	ɣ	27
n	n	25
v	v	24
^t	t	24
e$	e	22
_	+	20
s	s	20
^m	m	20
m	m	17
ŋ	ŋ	16
^s	s	15
ᵐb	ⁿb	11
^ᵐb	ⁿb	11
^l	l	11
^f	f	10
ⁿd	ⁿd	9
ᵑɡ	ⁿg	9
^r	r	9
β	β	8
x	x	7
^mʷ	mʷ	7
^a	a	7
^ɸ	ɸ	7
^n	n	6
^ɡ	g	6
-	+	6
^fʷ	fʷ	4
^ⁿd	ⁿd	4
^i	i	3
^ᵐbʷ	ⁿbʷ	3
^w	w	3
w	w	2
vʷ	vʷ	2
^e	e	2
ɸʷ	ɸʷ	2
fʷ	fʷ	2
ɸ	ɸ	2
ᵐbʷ	ⁿbʷ	2
^u	u	2
mʷ	mʷ	2
k	k	2
l$	l	1
^g	g	1
g	g	1
^j	j	1
ns	n s	1
^ɸʷ	ɸʷ	1
n̪	n̪	1
ᵑg	ⁿg	1
^o	o	1
^v	v	1
^m⁽ʷ⁾	mʷ	1
^k	k	1
h	h	1
d	d	1
^ᵑɡ	ⁿg	1
^ŋ	ŋ	1
^b	b	1
