Grapheme	IPA	Frequency
a	a	42
ɪ	ɪ	32
^-	NULL	27
-	+	24
o	o	21
v	v	19
ɛ	ɛ	18
^n	n	17
m	m	17
n$	n	17
ɣ	ɣ	13
l	l	13
s$	s	11
s	s	11
r$	r	10
l$	l	8
r	r	8
t	t	7
ʊ	ʊ	6
^ᵑg	ⁿg	6
ᵐb	ⁿb	6
e	e	6
m$	m	5
u	u	5
x$	x	5
^ᵐb	ⁿb	5
ŋ$	ŋ	5
ŋ	ŋ	4
^r	r	4
^ⁿʒ	ⁿʒ	4
t$	t	4
^ⁿʧ	ⁿtʃ	4
k$	k	3
^t	t	3
ⁿdʳ$	ⁿdʳ	3
i	i	3
^i	i	3
^ⁿd	ⁿd	3
n	n	3
p$	p	3
ⁿdʳ	ⁿdʳ	3
^s	s	2
u$	u	2
^v	v	2
ɔ	ɔ	2
ɔ$	ɔ	2
^a	a	2
ns	n s	2
ʧ	tʃ	2
e$	e	2
œ	œ	2
w	w	2
^l	l	1
^ⁿdʳ	ⁿdʳ	1
^x	x	1
mʷ	mʷ	1
^ᵑɡ	ⁿg	1
i$	i	1
b	b	1
ɾ$	ɾ	1
d	d	1
x	x	1
^m	m	1
f$	f	1
ⁿd	ⁿd	1
t͡s$	ts	1
ⁿʧ	ⁿtʃ	1
$	NULL	1
ə$	ə	1
χ	χ	1
ʙ$	ʙ	1
ᵑg	ⁿg	1
