Grapheme	IPA	Frequency
a	a	145
^-	NULL	69
u	u	52
-	+	49
i	i	38
m	m	38
t	t	36
s	s	34
n$	n	34
ɪ	ɪ	31
o	o	29
i$	i	26
r	r	25
^n	n	24
l	l	21
ɛ	ɛ	20
x	x	18
n	n	17
^k	k	13
ŋ	ŋ	13
p	p	13
v	v	13
a$	a	12
o$	o	11
e	e	11
e$	e	11
t$	t	11
x$	x	11
s$	s	11
_	+	10
k	k	10
ⁿd	ⁿd	9
ᵐb	ⁿb	9
ɣ	ɣ	9
r$	r	8
j	j	8
^m	m	7
u$	u	7
ŋ$	ŋ	7
w	w	7
^x	x	7
^l	l	7
m$	m	6
^ᵐb	ⁿb	6
l$	l	6
æ	æ	6
^a	a	5
^mʷ	mʷ	4
ʊ	ʊ	4
v$	v	4
ᵐʙ	ⁿʙ	4
^ᵑg	ⁿg	3
^s	s	3
ɔ	ɔ	3
^t	t	3
f	f	3
b	b	2
^i	i	2
^v	v	2
^r	r	2
^b	b	2
ə	ə	2
mʷ	mʷ	2
^ᵐbʷ	ⁿbʷ	2
f$	f	2
^w	w	2
^p	p	2
z	z	2
h$	h	1
ɔ$	ɔ	1
g	g	1
ʃ	ʃ	1
^d	d	1
^f	f	1
^h	h	1
p$	p	1
^ⁿd	ⁿd	1
^kh	kʰ	1
^u	u	1
tyl	t y l	1
$	NULL	1
ʙ$	ʙ	1
lw	lʷ	1
rw	rʷ	1
^fʷ	fʷ	1
ʉ	ʉ	1
pʷ	pʷ	1
ɾ$	ɾ	1
^ɣ	ɣ	1
ᵑg	ⁿg	1
ᴩ	p	1
ᵐbʷ	ⁿbʷ	1
^ɛ	ɛ	1
fʷ	fʷ	1
d	d	1
œ	œ	1
b$	b	1
