Grapheme	IPA	Frequency
a	a	265
e	e	118
o	o	115
^n	n	104
i	i	103
l	l	101
-	+	100
u	u	94
_	+	85
m	m	70
t	t	69
r	r	53
^-	NULL	51
n	n	51
v	v	49
k$	k	48
n$	n	41
x	x	41
ɛ	ɛ	41
s	s	37
ɾ	ɾ	36
ɪ	ɪ	33
t$	t	32
ɣ	ɣ	31
p	p	31
^m	m	29
ŋ	ŋ	28
w	w	27
e$	e	25
l$	l	24
k	k	21
^l	l	21
b	b	20
s$	s	20
ɾ$	ɾ	18
u$	u	17
^i	i	16
x$	x	16
ə	ə	15
m$	m	14
a$	a	14
^s	s	14
^w	w	11
p$	p	11
^t	t	10
^p	p	10
o$	o	9
^ŋ	ŋ	9
c	c	9
^ⁿd	ⁿd	8
j	j	7
r$	r	6
^ᵐb	ⁿb	6
^v	v	6
g	g	6
lw	lʷ	6
mʷ	mʷ	6
t͡s$	ts	5
^a	a	5
ʉ	ʉ	4
ɔ$	ɔ	4
i$	i	4
t͡s	ts	4
v$	v	4
^r	r	4
ɸ$	ɸ	4
^ɾ	ɾ	4
ɔ	ɔ	3
^k	k	3
^x	x	3
^ⁿz	ⁿz	3
ŋ$	ŋ	3
b$	b	3
pʷ	pʷ	3
ɜ	ɜ	3
$	NULL	3
f	f	3
uʷa	u w a	3
ᵐb	ⁿb	2
^ᵑg	ⁿg	2
β$	β	2
^h	h	2
^ⁿʒ	ⁿʒ	2
xw	xʷ	2
ʧ	tʃ	2
^c	c	2
f$	f	2
bʷ	bʷ	2
uʷe	u w e	2
^mʷ	mʷ	1
ɛ$	ɛ	1
z	z	1
ms	m s	1
^ᵐbʷ	ⁿbʷ	1
^ⁿs	ⁿs	1
h	h	1
æ	æ	1
hs	h s	1
ẽ$	ẽ	1
ʊ	ʊ	1
^vʷ	vʷ	1
eʲ	eʲ/ei̯	1
^ɸ	ɸ	1
ɸ	ɸ	1
ɯ	ɯ	1
^pʷ	pʷ	1
