Grapheme	IPA	Frequency
a	a	175
a$	a	90
i$	i	61
i	i	61
u	u	44
r	r	44
o	o	37
t	t	35
^t	t	33
n	n	33
ɣ	ɣ	30
s	s	30
l	l	28
e	e	28
u$	u	25
m	m	21
^s	s	21
β	β	20
ŋ	ŋ	17
-	+	17
^m	m	16
e$	e	16
_	+	15
^x	x	15
^ɸ	ɸ	14
^l	l	14
^w	w	12
^r	r	11
^a	a	10
^ⁿd	ⁿd	9
w	w	8
k	k	8
o$	o	8
ᵏpʷ	kpʷ	8
ⁿd	ⁿd	7
^ᵏpʷ	kpʷ	7
ɸ	ɸ	6
^ɡ	g	5
^ᵐb	ⁿb	5
^i	i	4
ᵐb	ⁿb	4
^ŋʷ	ŋʷ	3
^n	n	3
^β	β	3
^u	u	3
ŋʷ	ŋʷ	3
^o	o	3
^ŋ	ŋ	3
^e	e	3
_ᵏpʷ	+ kpʷ	2
x	x	2
s$	s	2
ɾ	ɾ	2
ɰʷ	ɰʷ	2
t$	t	1
ɡ	g	1
ʊ	ʊ	1
ɫ$	lˠ	1
^k	k	1
ɡʷ	gʷ	1
^g	g	1
õ	õ	1
ĩ	ĩ	1
^mʷ	mʷ	1
mʷ	mʷ	1
n$	n	1
^gʷ	gʷ	1
^ᵐbʷ	ⁿbʷ	1
kw	kʷ	1
sw	sʷ	1
b	b	1
lw	lʷ	1
^xʷ	xʷ	1
aa	aː	1
^ɣ	ɣ	1
ɰs	ɰ s	1
ɣs	ɣ s	1
ks	k s	1
^ᵑɡʷ	ⁿgʷ	1
ɣ$	ɣ	1
^ᶰd	ⁿd	1
