Grapheme	IPA	Frequency
a	a	103
o	o	46
i	i	39
a$	a	22
m	m	22
u$	u	21
t	t	20
ɾ	ɾ	20
n	n	18
u	u	16
h	h	16
e	e	15
^x	x	14
n$	n	14
ŋ	ŋ	14
^m	m	14
_	+	13
^n	n	13
^t	t	12
s	s	12
b	b	11
^h	h	11
o$	o	10
v	v	9
l	l	9
s$	s	8
^i	i	7
^k	k	7
d	d	7
l$	l	6
t$	t	6
^s	s	6
e$	e	6
^v	v	5
i$	i	5
mw	mʷ	4
^ɡ	g	4
^a	a	4
x	x	4
^ɾ	ɾ	4
g	g	3
k$	k	3
k	k	3
f$	f	2
ɡ	g	2
bw	bʷ	2
ŋ$	ŋ	2
ɾ$	ɾ	2
^o	o	2
^l	l	2
^b	b	2
-	+	2
m$	m	1
vw	vʷ	1
v$	v	1
r	r	1
ks	k s	1
^u	u	1
ɡ$	g	1
oo	oː	1
^mw	mʷ	1
w	w	1
^w	w	1
