Grapheme	IPA	Frequency
a	a	256
u	u	101
o	o	87
i	i	78
_	+	69
l	l	65
n	n	62
e	e	62
t	t	58
a$	a	51
r	r	50
β	β	47
^t	t	41
^s	s	31
h	h	31
n$	n	29
m	m	26
^l	l	25
^m	m	25
^h	h	25
ʔ$	ʔ	24
^p	p	23
s	s	22
e$	e	22
o$	o	22
^r	r	21
^n	n	19
p	p	18
β$	β	17
^a	a	17
ʔ	ʔ	17
r$	r	16
w	w	15
u$	u	15
i$	i	14
h$	h	14
t$	t	12
s$	s	12
l$	l	11
t͡ʃ	tʃ	10
^v	v	8
j$	j	8
^w	w	8
^o	o	7
^t͡ʃ	tʃ	7
^u	u	6
^pʷ	pʷ	6
^β	β	6
v	v	5
pʷ	pʷ	5
^mʷ	mʷ	5
ă$	ă	5
mʷ	mʷ	3
p$	p	3
m$	m	3
^ʔ	ʔ	3
ɦ	ɦ	3
w$	w	3
ŭ$	ŭ	3
tʃ	tʃ	2
^x	x	2
aː	aː	2
$	NULL	2
βh	β h	2
βs	β s	2
k	k	2
x	x	1
ʃ	ʃ	1
^hw	h w	1
βw	β w	1
d	d	1
<̮>	?	1
^k	k	1
nh	n h	1
uː	uː	1
βː	βː	1
t͡ʃ$	tʃ	1
^i	i	1
ɑ	ɑ	1
j	j	1
.	NULL	1
ɾ$	ɾ	1
hs	h s	1
rː	rː	1
rr	rː 	1
