Grapheme	IPA	Frequency
a	a	113
-	+	86
^-	NULL	62
t	t	47
ɪ	ɪ	44
^n	n	44
u	u	42
ɛ	ɛ	42
i$	i	40
l	l	38
m	m	32
r	r	28
s	s	26
v	v	24
ɛ$	ɛ	23
o	o	22
ŋ	ŋ	19
n	n	18
^i	i	17
i	i	17
e$	e	15
l$	l	14
w	w	14
ə	ə	11
^a	a	11
ᵐb	ⁿb	11
s$	s	9
ⁿd	ⁿd	9
^ɛ	ɛ	9
a$	a	8
ɔ	ɔ	8
r$	r	8
g	g	8
ʊ	ʊ	7
mʷ	mʷ	7
ɣ	ɣ	7
n$	n	7
æ	æ	7
t$	t	7
_	+	6
ᵑg	ⁿg	6
o$	o	5
e	e	5
ᵐbʷ	ⁿbʷ	5
vʷ	vʷ	5
k$	k	5
x$	x	5
vs	v s	3
^t	t	3
^ᵑg	ⁿg	3
^m	m	3
^ᵐb	ⁿb	3
ⁿdʳ	ⁿdʳ	3
b$	b	3
p$	p	3
u$	u	2
^ⁿd	ⁿd	2
z	z	2
æ$	æ	2
^l	l	2
b	b	2
š$	ʃ	2
ɔ$	ɔ	2
ə$	ə	2
ɬ$	ɬ	1
ᵑd	ⁿd	1
^ɣ	ɣ	1
^k	k	1
œ	œ	1
^w	w	1
^ʃ	ʃ	1
^e	e	1
lw	lʷ	1
^h	h	1
ᴩ$	p	1
p	p	1
ʉ	ʉ	1
ŋ$	ŋ	1
š	ʃ	1
_ⁿd	+ ⁿd	1
