Grapheme	IPA	Frequency
a	a	133
-	+	106
u	u	63
i	i	60
l	l	47
o	o	43
^k	k	42
t	t	41
r	r	38
^i	i	37
n$	n	37
m	m	35
s	s	32
ɛ	ɛ	28
^a	a	20
i$	i	18
e	e	17
n	n	17
t$	t	16
ɪ	ɪ	16
^-	NULL	15
l$	l	15
ŋ	ŋ	13
r$	r	13
ŋ$	ŋ	12
m$	m	11
ᵐb	ⁿb	10
kʰ$	kʰ	10
p	p	9
h$	h	9
_	+	9
s$	s	8
p$	p	8
^ɛ	ɛ	7
v	v	6
^ᵐb	ⁿb	6
g	g	6
β	β	6
b	b	5
ⁿd	ⁿd	5
ᵐʙ	ⁿʙ	5
^m	m	5
^b	b	5
w	w	5
e$	e	5
^ŋ	ŋ	4
ⁿdʳ	ⁿdʳ	4
^t	t	4
u$	u	3
d	d	3
^ᵑg	ⁿg	3
^o	o	3
^ⁿd	ⁿd	3
^mʷ	mʷ	3
mʷ	mʷ	3
^ɪ	ɪ	3
ⁿ	ⁿ/n	2
’	NULL	2
ᵑg	ⁿg	2
lʰ$	lʰ	2
iʰ$	i ʰ/h	2
^l	l	2
h	h	2
^v	v	2
^ᵐʙ	ⁿʙ	2
^g	g	2
^f	f	2
uː	uː	2
^fʷ	fʷ	2
^u	u	2
k	k	2
ᴩ	p	2
ɬ$	ɬ	1
^n	n	1
^e	e	1
^ʧ	tʃ	1
ɛ$	ɛ	1
^s	s	1
ð	ð	1
f	f	1
ᵐbʷ	ⁿbʷ	1
k$	k	1
^ᵐbʷ	ⁿbʷ	1
ɔ	ɔ	1
^ɔ	ɔ	1
t˺$	t̚	1
^aː	aː	1
ʙ$	ʙ	1
aː	aː	1
vs	v s	1
ɔ$	ɔ	1
uu	uː	1
p˺$	p̚	1
ɪ$	ɪ	1
ɛʰ$	ɛ ʰ/h	1
ə	ə	1
aʰ$	a ʰ/h	1
βʷ	βʷ	1
ls	l s	1
ʊ	ʊ	1
tʰ$	tʰ	1
ii	iː	1
əʰ$	ə ʰ/h	1
