Grapheme	IPA	Frequency
a	a	114
a$	a	113
i	i	83
n	n	64
u	u	63
e	e	59
l	l	57
r	r	55
m	m	51
j	j	41
^o	o	40
^k	k	34
^m	m	34
o	o	30
s	s	26
p	p	25
^p	p	25
k	k	24
u$	u	23
t	t	23
^l	l	20
i$	i	19
w	w	17
o$	o	16
e$	e	16
ŋ	ŋ	13
g	g	12
^n	n	12
ɛ	ɛ	11
_	+	9
v	v	9
aː	aː	8
^j	j	8
^w	w	8
$	NULL	6
ñ	ɲ	6
^a	a	5
^u	u	5
^t	t	5
^s	s	5
^v	v	5
h	h	5
l$	l	4
eʰu	e h u	3
s$	s	3
ʋ	ʋ	2
ᵐl	ⁿl	2
p$	p	2
j$	j	2
oʰu	o h u	2
n$	n	2
ⁿd	ⁿd	2
r$	r	2
k$	k	2
mw	mʷ	1
^ɔ	ɔ	1
pʷ	pʷ	1
ŋ$	ŋ	1
^ng̊	n g̊	1
g$	g	1
ɔ	ɔ	1
ⁿt	ⁿt	1
ⁿ	ⁿ/n	1
^aʰu	a h u	1
iʰu	i h u	1
^oʰi	o h i	1
kw	kʷ	1
^i	i	1
^d	d	1
ᵈ	d	1
iː$	iː	1
iː	iː	1
uː	uː	1
ⁱ	i	1
^e	e	1
ps	p s	1
uʰe	u h e	1
b	b	1
d	d	1
ɑ	ɑ	1
