Grapheme	IPA	Frequency
-	+	122
a	a	86
ɛ	ɛ	73
o	o	53
^n	n	48
l	l	37
t	t	35
ɪ	ɪ	33
n$	n	33
r	r	31
^-	NULL	30
i	i	30
u	u	29
β	β	26
m	m	24
ᵐb	ⁿb	22
^k	k	21
s	s	18
ɣ	ɣ	18
s$	s	17
e	e	17
x$	x	16
m$	m	16
^i	i	15
ŋ	ŋ	15
ʊ	ʊ	15
e$	e	14
v	v	14
n	n	13
l$	l	11
r$	r	11
ə	ə	9
x	x	9
ᵑg	ⁿg	8
^x	x	8
ⁿd	ⁿd	8
^m	m	7
u$	u	6
_	+	6
ɔ	ɔ	6
t$	t	6
^e	e	6
^ᵐb	ⁿb	6
ŋ$	ŋ	6
^l	l	5
ɔ$	ɔ	5
^t	t	5
k$	k	5
ⁿt͡s	ⁿts	5
p$	p	5
aː	aː	4
b	b	4
ⁿʒ	ⁿʒ	4
$	NULL	4
^ⁿd	ⁿd	4
^a	a	3
ᵑk$	ⁿk	3
ns	n s	3
ʉ	ʉ	3
w	w	3
ɐ	ɐ	2
i$	i	2
^h	h	2
βs	β s	2
β$	β	2
ps	p s	1
ɑ	ɑ	1
ɬ$	ɬ	1
oː	oː	1
^ŋ	ŋ	1
^iː	iː	1
^ⁿt͡ʃ	ⁿtʃ	1
ɛʰ$	ɛ ʰ/h	1
ᵐt͡s	ⁿts	1
h	h	1
ɛ$	ɛ	1
^ɛ	ɛ	1
k	k	1
^ⁿt	ⁿt	1
o$	o	1
t͡s	ts	1
ʧ	tʃ	1
b$	b	1
tʰ$	tʰ	1
ᵐpʰ	ⁿpʰ	1
f	f	1
^ps	p s	1
rs	r s	1
ⁿt͡ʃ	ⁿtʃ	1
^b	b	1
^ɣ	ɣ	1
mʷ	mʷ	1
t͡s$	ts	1
^g	g	1
