Grapheme	IPA	Frequency
a	a	124
-	+	87
i	i	62
o	o	49
u	u	48
l	l	46
n$	n	44
^i	i	43
t	t	41
^-	NULL	39
m	m	37
s	s	27
ɛ	ɛ	26
r	r	22
n	n	22
^a	a	21
t$	t	20
l$	l	19
m$	m	15
r$	r	13
a$	a	13
p	p	12
i$	i	12
v	v	11
_	+	11
^ᵐb	ⁿb	11
ᵐb	ⁿb	11
ⁿd	ⁿd	10
e$	e	10
k$	k	10
ŋ	ŋ	9
e	e	9
^m	m	9
ɾ	ɾ	8
h$	h	8
w	w	8
p$	p	8
^k	k	7
^o	o	6
ŋ$	ŋ	6
ɪ	ɪ	6
u$	u	5
^ᵑg	ⁿg	5
ⁿdʳ	ⁿdʳ	5
^s	s	5
^h	h	5
k	k	5
^ŋ	ŋ	4
^l	l	4
^t	t	4
_ⁿdʳ	+ ⁿdʳ	3
^ᵑɡ	ⁿg	3
^ᵐbʷ	ⁿbʷ	3
ᵐʙ	ⁿʙ	3
^f	f	3
^ᵐʙ	ⁿʙ	3
^fʷ	fʷ	3
^mʷ	mʷ	2
x$	x	2
^ɛ	ɛ	2
o$	o	2
h	h	2
d	d	1
^n	n	1
^g	g	1
^e	e	1
^x	x	1
^ⁿd	ⁿd	1
f	f	1
^ⁿdʳ	ⁿdʳ	1
-$	NULL	1
ᵐbʷ	ⁿbʷ	1
q$	q	1
iˀ	i ˀ/ʔ	1
mʷ	mʷ	1
ɔ	ɔ	1
z	z	1
^v	v	1
ns	n s	1
ɔ$	ɔ	1
ᵑg	ⁿg	1
^ɪ	ɪ	1
fʷ	fʷ	1
ls	l s	1
_ⁿd	+ ⁿd	1
pʷ	pʷ	1
g	g	1
x	x	1
β	β	1
ᴘ	p	1
