Grapheme	IPA	Frequency
-	+	129
u	u	68
o	o	67
i	i	62
ɛ	ɛ	57
a	a	54
n$	n	45
^n	n	43
r	r	39
^k	k	38
m	m	37
l	l	34
i$	i	28
t	t	26
^m	m	23
ɪ	ɪ	22
s	s	21
e	e	20
v	v	15
n	n	15
^-	NULL	14
e$	e	14
w	w	13
ɾ	ɾ	13
u$	u	12
_	+	10
l$	l	9
m$	m	9
o$	o	9
a$	a	8
p	p	8
^ⁿd	ⁿd	8
β	β	7
t$	t	7
ŋ	ŋ	7
ʧ	tʃ	7
s$	s	7
ŋ$	ŋ	6
^mʷ	mʷ	6
^ᵐb	ⁿb	5
^r	r	5
^ɛ	ɛ	4
^o	o	4
ʉ	ʉ	4
k$	k	4
mʷ	mʷ	3
t͡s	ts	3
ᵐb	ⁿb	3
^ʧ	tʃ	3
ə	ə	3
^l	l	3
ʉ$	ʉ	3
^e	e	2
^a	a	2
ʧ$	tʃ	2
ɔ	ɔ	2
ʊ	ʊ	2
^s	s	2
ɔ$	ɔ	2
^ŋ	ŋ	2
^ᵑg	ⁿg	2
ɾ$	ɾ	2
ɘ	ɘ	2
^h	h	2
ms	m s	2
vs	v s	2
^ᵐbʷ	ⁿbʷ	2
k	k	2
b	b	2
pʷ	pʷ	2
ɛ$	ɛ	2
^ɔ	ɔ	1
r$	r	1
g	g	1
kw	kʷ	1
ns	n s	1
^b	b	1
f	f	1
^t	t	1
ɸ	ɸ	1
p$	p	1
ə$	ə	1
j	j	1
ŋs	ŋ s	1
ɸ$	ɸ	1
oʷ$	oʷ/ou̯	1
^p	p	1
t͡s$	ts	1
^g	g	1
rs	r s	1
