Grapheme	IPA	Frequency
a	a	115
-	+	98
o	o	65
^-	NULL	54
ɛ	ɛ	51
a$	a	50
m	m	46
l	l	41
u	u	38
i	i	38
^n	n	36
t	t	33
ɣ	ɣ	31
ᵐb	ⁿb	30
r	r	30
n	n	30
n$	n	26
v	v	24
s	s	24
e$	e	24
e	e	23
^h	h	23
ɪ	ɪ	22
ⁿd	ⁿd	17
ŋ	ŋ	16
^t	t	13
^a	a	13
l$	l	11
s$	s	11
ŋ$	ŋ	11
^i	i	10
ⁿdʳ	ⁿdʳ	9
_	+	8
o$	o	8
^m	m	7
^ᵐb	ⁿb	7
^ŋ	ŋ	6
t$	t	6
r$	r	6
^x	x	6
f	f	5
k	k	5
ə	ə	5
x	x	5
ʊ	ʊ	4
m$	m	4
x$	x	4
ɔ	ɔ	3
u$	u	3
i$	i	3
p$	p	3
p	p	3
ᵑg	ⁿg	3
^ɣ	ɣ	2
^ᵑg	ⁿg	2
rs	r s	2
^f	f	2
vs	v s	2
ɔ$	ɔ	2
b$	b	2
ᵐʙ	ⁿʙ	2
ŋs	ŋ s	2
ɸ$	ɸ	2
β	β	1
ts	ts	1
ɾ$	ɾ	1
b	b	1
^ɬ	ɬ	1
ns	n s	1
tʰ$	tʰ	1
k$	k	1
ɣs	ɣ s	1
-$	NULL	1
^mʷ	mʷ	1
v$	v	1
w	w	1
^ᵐʙ	ⁿʙ	1
ᵐbs	ⁿb s	1
d$	d	1
z$	z	1
fʷ	fʷ	1
h$	h	1
ʧ	tʃ	1
d	d	1
ⁿt͡s	ⁿts	1
ᵐbʷ	ⁿbʷ	1
g	g	1
mʷ	mʷ	1
