Grapheme	IPA	Frequency
a	a	97
-	+	74
^-	NULL	71
^n	n	59
ɛ	ɛ	57
e$	e	48
u	u	44
o	o	40
n	n	38
ɪ	ɪ	37
m	m	37
i	i	36
t	t	34
l	l	32
s	s	25
x	x	24
v	v	17
w	w	14
ᵐb	ⁿb	14
ð	ð	14
s$	s	13
e	e	13
k	k	12
l$	l	11
p	p	11
ɔ$	ɔ	10
ɔ	ɔ	10
ŋ	ŋ	10
x$	x	10
i$	i	10
o$	o	9
^k	k	9
a$	a	9
n$	n	8
ɣ	ɣ	8
ʔ$	ʔ	8
ɛ$	ɛ	7
ᵑg	ⁿg	7
ᵐʙ	ⁿʙ	7
^ⁿd	ⁿd	6
ʉ	ʉ	5
mʷ	mʷ	5
m$	m	5
r	r	5
ⁿd	ⁿd	5
t$	t	5
p$	p	5
_	+	5
h$	h	4
ʃ$	ʃ	4
^i	i	3
^ð	ð	3
^m	m	3
^t	t	3
ʊ	ʊ	3
$	NULL	3
^a	a	2
^s	s	2
^d	d	2
aa	aː	2
^l	l	2
^ᵐb	ⁿb	2
ʔ	ʔ	2
^w	w	2
β	β	2
k$	k	1
^r	r	1
ɪɪ	ɪː	1
lw	lʷ	1
g	g	1
nw	nʷ	1
ŋ$	ŋ	1
^β	β	1
xs	x s	1
ʃ	ʃ	1
