Grapheme	IPA	Frequency
a	a	300
a$	a	98
i	i	84
u	u	82
o	o	80
e	e	79
r	r	75
_	+	75
n	n	72
l	l	65
t	t	57
h	h	42
^t	t	41
β	β	41
o$	o	40
e$	e	38
u$	u	34
^s	s	32
^l	l	31
s	s	31
m	m	28
^h	h	28
w	w	26
^m	m	26
^p	p	25
p	p	23
k	k	22
ʔ	ʔ	19
^r	r	16
^n	n	15
t͡ʃ	tʃ	13
n$	n	13
^w	w	13
l$	l	10
^pʷ	pʷ	10
^t͡ʃ	tʃ	9
i$	i	8
j$	j	8
ŭ$	ŭ	8
^β	β	7
^u	u	7
ŋ	ŋ	7
^a	a	7
t$	t	6
s$	s	6
w$	w	6
j	j	6
v	v	5
^mʷ	mʷ	5
mʷ	mʷ	5
pʷ	pʷ	5
β$	β	5
^v	v	4
aː	aː	4
^o	o	4
^ʔ	ʔ	4
^k	k	4
h$	h	3
c	c	3
ɪ$	ɪ	3
ɦ	ɦ	3
βs	β s	2
r$	r	2
^hw	h w	2
ŋ$	ŋ	2
ᵈ	d	2
<ɻ>	?	2
^i	i	2
βʷ	βʷ	2
<̹>	?	2
βː	βː	1
tw	t w	1
m$	m	1
p$	p	1
lh	l h	1
<̠>	?	1
oː	oː	1
^e	e	1
^aː	aː	1
t͡ʃ$	tʃ	1
ɾ	ɾ	1
hs	h s	1
ɸ$	ɸ	1
rː	rː	1
