Grapheme	IPA	Frequency
a	a	134
-	+	80
^-	NULL	75
^n	n	70
o	o	54
r	r	52
n	n	41
u	u	41
v	v	39
i	i	37
l	l	35
n$	n	35
e$	e	31
ɛ	ɛ	29
ɣ	ɣ	28
s	s	23
t	t	19
m	m	17
ᵐb	ⁿb	17
ɪ	ɪ	15
r$	r	13
i$	i	13
u$	u	12
t$	t	12
l$	l	11
s$	s	11
a$	a	9
_	+	8
e	e	8
ŋ	ŋ	7
x$	x	7
k	k	6
ɔ$	ɔ	6
^w	w	5
^s	s	5
ŋ$	ŋ	5
ⁿd	ⁿd	4
^x	x	4
^k	k	4
o$	o	4
ʧ	tʃ	4
ɸ$	ɸ	4
x	x	4
β	β	3
^ɣ	ɣ	3
^i	i	3
ʊ	ʊ	3
^ᵐb	ⁿb	3
^t	t	3
^ⁿd	ⁿd	3
m$	m	2
rs	r s	2
^ɛ	ɛ	2
ɾ	ɾ	2
ʧ$	tʃ	2
ɛ$	ɛ	1
^a	a	1
d	d	1
g	g	1
^t͡s	ts	1
-$	NULL	1
^ⁿt͡ʃ	ⁿtʃ	1
t͡s$	ts	1
pʷ	pʷ	1
k$	k	1
$	NULL	1
ð	ð	1
f$	f	1
h	h	1
b	b	1
t͡ʃ	tʃ	1
æ	æ	1
ɣs	ɣ s	1
ʒ	ʒ	1
ã$	ã	1
w	w	1
t͡s	ts	1
^v	v	1
xs	x s	1
