Grapheme	IPA	Frequency
a	a	195
-	+	158
ɛ	ɛ	85
^h	h	85
u	u	73
l	l	56
m	m	51
n	n	46
t	t	45
o	o	45
ᵐb	ⁿb	39
i	i	38
r	r	37
^i	i	29
e$	e	27
s	s	26
ɛ$	ɛ	25
g	g	23
ŋ	ŋ	22
^a	a	22
β	β	20
v	v	19
e	e	18
a$	a	17
_	+	16
m$	m	14
s$	s	13
ə	ə	12
t$	t	12
w	w	12
i$	i	11
ɪ	ɪ	9
ⁿd	ⁿd	9
u$	u	9
^-	NULL	9
l$	l	8
n$	n	8
ɣ	ɣ	8
ʊ	ʊ	8
r$	r	7
^t	t	7
kʰ$	kʰ	7
aˑ	aˑ	6
^n	n	6
ᵑg	ⁿg	6
ⁿdʳ	ⁿdʳ	5
k	k	5
^ɛ	ɛ	5
æ	æ	5
mʷ	mʷ	5
ɔ$	ɔ	4
^s	s	4
aː	aː	4
^k	k	4
ɡ	g	4
d	d	3
ŋ$	ŋ	3
ə$	ə	3
p˺$	p̚	3
p	p	3
ʃ$	ʃ	2
ʃ	ʃ	2
o$	o	2
k$	k	2
^ᵑg	ⁿg	2
ts	ts	2
^r	r	2
ᵐbʷ	ⁿbʷ	2
^x	x	2
ᵐv	ⁿv	2
ɬ$	ɬ	1
h$	h	1
^ɪ	ɪ	1
^b	b	1
^d	d	1
œ	œ	1
tⁿ$	ⁿt	1
tʰ	tʰ	1
rs	r s	1
βʷ	βʷ	1
ʉ	ʉ	1
f	f	1
^l	l	1
t˺$	t̚	1
vʷ	vʷ	1
vs	v s	1
ɣs	ɣ s	1
zw	zʷ	1
z	z	1
ɛʰ$	ɛ ʰ/h	1
ɔ	ɔ	1
^o	o	1
βs	β s	1
ɾ	ɾ	1
ᵐβ	ⁿβ	1
