Grapheme	IPA	Frequency
a	a	109
-	+	100
^-	NULL	67
^n	n	64
i	i	58
o	o	44
ɛ	ɛ	40
n$	n	37
t	t	35
u	u	33
m	m	32
l	l	30
r	r	27
v	v	22
n	n	19
_	+	18
x	x	16
ɣ	ɣ	16
r$	r	15
s$	s	14
^i	i	13
ŋ	ŋ	13
ɪ	ɪ	13
ɔ	ɔ	12
l$	l	12
a$	a	12
s	s	12
x$	x	11
u$	u	10
ᵐb	ⁿb	10
e	e	10
e$	e	10
ⁿd	ⁿd	9
t$	t	8
m$	m	7
f	f	7
i$	i	7
ŋ$	ŋ	7
ᵑg	ⁿg	7
k	k	7
^a	a	6
vʷ	vʷ	6
^ᵑg	ⁿg	5
ᵐʙ	ⁿʙ	5
ɔ$	ɔ	5
p$	p	5
ⁿt͡s	ⁿts	4
^ɪ	ɪ	3
ⁿʧ	ⁿtʃ	3
ⁿdʳ	ⁿdʳ	3
ll	lː	3
ss	sː	3
ᵐbʷ	ⁿbʷ	3
^l	l	3
v$	v	3
ɬ$	ɬ	2
ⁿt͡ʃ	ⁿtʃ	2
ʉ	ʉ	2
b	b	2
p	p	2
^ᵐb	ⁿb	2
mʷ	mʷ	2
^s	s	1
^b	b	1
^mʷ	mʷ	1
^e	e	1
ⁿdʳ$	ⁿdʳ	1
ns	n s	1
g	g	1
ns$	n s	1
h	h	1
^m	m	1
^x	x	1
t͡ʃ	tʃ	1
f$	f	1
ʊ	ʊ	1
t͡s	ts	1
ls	l s	1
β	β	1
χ$	χ	1
ᴩ	p	1
ə	ə	1
æ	æ	1
ʧ	tʃ	1
