Grapheme	IPA	Frequency
a	a	222
u	u	106
o	o	81
l	l	73
r	r	71
a$	a	67
i	i	65
n	n	60
e	e	55
β	β	49
_	+	42
t	t	41
ʔ	ʔ	40
h	h	38
o$	o	35
m	m	34
i$	i	31
^t	t	30
e$	e	29
^l	l	27
u$	u	26
m$	m	26
t͡ʃ	tʃ	23
^m	m	23
^h	h	22
^p	p	22
^n	n	18
^β	β	18
j$	j	17
^r	r	16
p	p	16
^t͡ʃ	tʃ	13
j	j	12
n$	n	12
w	w	11
^w	w	11
^u	u	9
^a	a	9
^ʔ	ʔ	9
t$	t	8
^i	i	8
^k	k	8
k	k	7
l$	l	6
^mʷ	mʷ	6
^pʷ	pʷ	6
^c	c	6
c	c	5
v	v	5
^v	v	5
β$	β	4
w$	w	4
h$	h	4
^e	e	3
mʷ	mʷ	3
^o	o	3
pʷ	pʷ	3
t͡ʃ$	tʃ	2
iː	iː	1
aː	aː	1
^aː	aː	1
ɦ	ɦ	1
ɸ$	ɸ	1
p$	p	1
r$	r	1
^f	f	1
ɪ	ɪ	1
ʔ$	ʔ	1
lh	lʰ	1
