Grapheme	IPA	Frequency
a	a	141
ɪ	ɪ	78
^n	n	72
u	u	66
i	i	57
s	s	50
n$	n	47
m	m	43
^i	i	40
l	l	32
ɣ	ɣ	31
o	o	31
t	t	28
v	v	27
^a	a	24
r	r	23
ɛ	ɛ	23
ᵐb	ⁿb	21
ŋ	ŋ	21
l$	l	20
ⁿd	ⁿd	18
n	n	16
s$	s	15
æ	æ	15
t$	t	13
u$	u	12
e	e	12
r$	r	11
x	x	10
x$	x	10
^s	s	10
ⁿdʳ	ⁿdʳ	8
ᵐʙ	ⁿʙ	8
o$	o	7
k$	k	7
i$	i	7
_	+	6
^ⁿd	ⁿd	6
ŋ$	ŋ	6
e$	e	6
k	k	5
ᵐbʷ	ⁿbʷ	4
b$	b	4
^m	m	4
p	p	4
m$	m	3
mʷ	mʷ	3
w	w	3
ə	ə	3
^l	l	3
p$	p	3
^ᵐb	ⁿb	3
ʊ	ʊ	3
^u	u	3
^p	p	3
^t	t	2
-	+	2
^ᵑɡ	ⁿg	2
b	b	2
v$	v	2
_ⁿd	+ ⁿd	2
$	NULL	2
ʉ	ʉ	1
a$	a	1
z	z	1
rs	r s	1
^æ	æ	1
ʙ$	ʙ	1
vʷ	vʷ	1
pʷ	pʷ	1
vs	v s	1
^ɡ	g	1
ks	k s	1
aa	aː	1
ɸ$	ɸ	1
ɛʰ$	ɛ ʰ/h	1
^mʷ	mʷ	1
j	j	1
ᵑɡ	ⁿg	1
^o	o	1
^ʙ	ʙ	1
^k	k	1
^ɛ	ɛ	1
