Grapheme	IPA	Frequency
a	a	249
o	o	156
a$	a	121
r	r	117
u	u	110
i	i	90
n	n	85
l	l	84
^m	m	83
v	v	67
m	m	66
e	e	54
s	s	51
u$	u	51
_	+	50
t	t	45
p	p	35
i$	i	34
^f	f	27
k	k	27
^n	n	24
^t	t	22
e$	e	22
θ	θ	22
^p	p	22
ⁿᵈr	ⁿdʳ
^k	k	20
o$	o	18
aː	aː	17
^a	a	17
^s	s	14
^l	l	13
j$	j	13
t͡s	ts	11
^t͡ʃ	tʃ	11
n$	n	11
β	β	9
t͡ʃ	tʃ	8
^r	r	8
^	NULL	7
f	f	6
j	j	6
l$	l	5
^e	e	5
^u	u	4
s$	s	4
^aː	aː	4
oː	oː	3
m$	m	3
f$	f	3
ɣ	ɣ	3
c	c	3
^i	i	3
ð	ð	2
ᵐb	ⁿb	2
fs	f s	2
^t͡s	ts	2
iː	iː	2
w$	w	2
θ$	θ	1
^w	w	1
^o	o	1
b	b	1
d	d	1
t$	t	1
^eː	eː	1
^uː	uː	1
^iː	iː	1
v$	v	1
r$	r	1
ls	l s	1
