Grapheme	IPA	Frequency
a	a	113
-	+	108
^n	n	79
o	o	58
n	n	47
u	u	33
l	l	31
i	i	26
v	v	26
^-	NULL	25
r	r	25
t	t	21
ɪ	ɪ	20
ɛ	ɛ	20
ɣ	ɣ	19
s	s	18
e$	e	16
k$	k	15
n$	n	12
ᵐb	ⁿb	12
t$	t	11
_	+	11
e	e	11
i$	i	10
m	m	9
a$	a	8
l$	l	7
ŋ	ŋ	7
r$	r	7
u$	u	6
ʧ	tʃ	6
x	x	5
x$	x	5
o$	o	5
k	k	5
ɔ$	ɔ	5
s$	s	5
ɾ	ɾ	4
^t	t	4
ⁿd	ⁿd	3
^h	h	3
^x	x	3
d	d	3
ŋ$	ŋ	3
ɾ$	ɾ	2
^k	k	2
^u	u	2
vʷ	vʷ	2
ð	ð	2
u͂$	ũ	2
d$	d	2
^r	r	2
rs	r s	2
^m	m	1
^a	a	1
^i	i	1
aː	aː	1
ʊ	ʊ	1
b	b	1
ʧ$	tʃ	1
ð$	ð	1
__	+	1
^d	d	1
^ⁿd	ⁿd	1
^ᵐb	ⁿb	1
p$	p	1
ⁿd$	ⁿd	1
mʷ	mʷ	1
^l	l	1
ɣs	ɣ s	1
^ʒ	ʒ	1
ã$	ã	1
w	w	1
t͡s$	ts	1
õ$	õ	1
xs	x s	1
