Grapheme	IPA	Frequency
a	a	93
-	+	92
i	i	59
^-	NULL	47
^n	n	37
o	o	36
u	u	36
l	l	35
r	r	33
ɪ	ɪ	33
ɛ	ɛ	31
ɣ	ɣ	29
m	m	28
^i	i	25
n$	n	25
t	t	24
m$	m	23
n	n	20
v	v	19
ɾ$	ɾ	17
s	s	16
p	p	14
a$	a	13
^m	m	12
s$	s	12
e	e	11
_	+	11
l$	l	10
e$	e	10
t$	t	9
k	k	9
w	w	9
x	x	8
ŋ	ŋ	8
r$	r	8
x$	x	8
^l	l	8
ɸ$	ɸ	7
^ᵐb	ⁿb	6
ə	ə	6
^ⁿz	ⁿz	5
^w	w	5
ʊ	ʊ	5
u$	u	4
ᵐb	ⁿb	4
ɾ	ɾ	4
i$	i	4
^v	v	4
t͡s	ts	4
^x	x	3
^ⁿd	ⁿd	3
^r	r	3
t͡s$	ts	3
ŋ$	ŋ	3
b$	b	3
v$	v	2
^ᵑg	ⁿg	2
^mʷ	mʷ	2
b	b	2
k$	k	2
^ⁿʒ	ⁿʒ	2
ã$	ã	2
^ᵐbʷ	ⁿbʷ	2
pʷ	pʷ	2
o$	o	2
ʧ	tʃ	2
u͂$	ũ	1
^k	k	1
^s	s	1
^a	a	1
z	z	1
ms	m s	1
ɔ	ɔ	1
ʧ$	tʃ	1
ᵐbʷ	ⁿbʷ	1
ŋs	ŋ s	1
^p	p	1
^t	t	1
p$	p	1
ɣs	ɣ s	1
ɘ	ɘ	1
ɔ͂$	ɔ̃	1
^e	e	1
mʷ	mʷ	1
ɛ$	ɛ	1
