Grapheme	IPA	Frequency
-	+	81
a	a	67
ɛ	ɛ	62
^-	NULL	60
o	o	55
^n	n	40
l	l	37
r	r	32
ɪ	ɪ	29
m	m	28
i	i	27
n$	n	26
v	v	25
ɣ	ɣ	24
u	u	24
m$	m	21
t	t	19
^i	i	19
ə	ə	18
r$	r	18
s	s	16
t$	t	14
p	p	13
n	n	12
s$	s	12
l$	l	11
_	+	10
x$	x	10
e	e	10
ŋ	ŋ	9
f$	f	8
x	x	7
k	k	7
p$	p	7
w	w	7
u$	u	6
e$	e	6
ŋ$	ŋ	6
^ⁿʒ	ⁿʒ	6
^ⁿd	ⁿd	6
a$	a	5
^x	x	5
^ᵐb	ⁿb	5
ʧ	tʃ	4
^l	l	4
i$	i	4
^r	r	4
^m	m	4
^ŋ	ŋ	3
ʊ	ʊ	3
ɾ	ɾ	3
ᵐb	ⁿb	2
^ɣ	ɣ	2
^k	k	2
ɔ	ɔ	2
t͡s$	ts	2
mʷ	mʷ	2
k$	k	2
vʷ	vʷ	2
o$	o	2
ɸ$	ɸ	2
h	h	1
^ᵑg	ⁿg	1
ɾ$	ɾ	1
t͡sʰ	tsʰ	1
b	b	1
ɛ$	ɛ	1
^s	s	1
^h	h	1
ms	m s	1
^gs	g s	1
^n̩	n	1
vw	vʷ	1
z	z	1
^vʷ	vʷ	1
pʷ	pʷ	1
ŋs	ŋ s	1
-$	NULL	1
^t	t	1
l̩$	l̩	1
^ᵐbʷ	ⁿbʷ	1
ʧ$	tʃ	1
f	f	1
n̩$	n̩	1
ɣs	ɣ s	1
ã$	ã	1
ɔ$	ɔ	1
^pʷ	pʷ	1
ⁿʧ	ⁿtʃ	1
^ʧ	tʃ	1
