Grapheme	IPA	Frequency
-	+	119
a	a	84
^n	n	59
o	o	49
i	i	47
ɛ	ɛ	44
u	u	43
m	m	35
t	t	34
l	l	34
^-	NULL	33
n$	n	29
^i	i	26
v	v	19
ɪ	ɪ	19
ɣ	ɣ	17
r	r	16
s	s	14
m$	m	13
β	β	13
s$	s	12
ŋ	ŋ	11
l$	l	11
a$	a	11
ᵐb	ⁿb	11
e	e	10
x$	x	9
ⁿt͡s	ⁿts	8
n	n	8
r$	r	8
ⁿd	ⁿd	8
e$	e	8
u$	u	7
t$	t	7
ᵑg	ⁿg	7
^k	k	7
o$	o	6
g	g	5
ŋ$	ŋ	5
ɐ	ɐ	4
_	+	4
^ᵐb	ⁿb	4
^ᵑg	ⁿg	4
x	x	4
k	k	4
i$	i	3
ɾ	ɾ	3
ᵐbʷ	ⁿbʷ	3
$	NULL	3
p	p	3
ɬ$	ɬ	2
^a	a	2
b	b	2
ⁿdʳ	ⁿdʳ	2
ə	ə	2
ɔ$	ɔ	2
p˺$	p̚	2
^g	g	2
q$	q	2
mʷ	mʷ	1
^e	e	1
ᴩ	p	1
d	d	1
vy	v y	1
h$	h	1
ly	l y	1
ʊ	ʊ	1
ⁿʧ	ⁿtʃ	1
^m	m	1
^x	x	1
ʉ	ʉ	1
t͡s	ts	1
ɑ	ɑ	1
p$	p	1
t˺$	t̚	1
ns	n s	1
ns$	n s	1
^l	l	1
ŋs	ŋ s	1
^ᵐʙ	ⁿʙ	1
^b	b	1
^ⁿʧ	ⁿtʃ	1
ʧ	tʃ	1
ᵐʙ	ⁿʙ	1
