Grapheme	IPA	Frequency
a	a	95
^m	m	49
i	i	41
l	l	39
u	u	38
e	e	34
ɾ	ɾ	25
k$	k	25
t	t	21
n$	n	20
n	n	18
o	o	17
b	b	16
i$	i	16
a$	a	15
m	m	15
e$	e	13
t$	t	12
^l	l	12
^t	t	12
^a	a	11
^mw	mʷ	11
l$	l	10
o$	o	10
s$	s	9
k	k	8
s	s	8
^s	s	7
u$	u	7
ŋ	ŋ	7
x	x	7
ɾ$	ɾ	7
^i	i	7
c	c	6
^ŋ	ŋ	6
w	w	6
m$	m	5
ɡ	g	5
^k	k	5
^w	w	5
mw	mʷ	4
^p	p	4
bw	bʷ	4
^b	b	4
p$	p	4
^o	o	4
p	p	3
^ɾ	ɾ	3
h	h	3
pw	pʷ	3
^u	u	3
^d	d	2
^n	n	2
^e	e	2
ɾs	ɾ s	2
ɸ	ɸ	2
ŋ$	ŋ	2
a:	aː	2
u:	uː	2
d	d	2
e:	eː	1
^i$	i	1
^ɡ	g	1
^r	r	1
^bw	bʷ	1
ŋw	ŋʷ	1
r	r	1
^c	c	1
^ʃ	ʃ	1
^pw	pʷ	1
xs	x s	1
ɸw	ɸʷ	1
ls	l s	1
ɣ	ɣ	1
ʃ	ʃ	1
