Grapheme	IPA	Frequency
-	+	158
a	a	136
^n	n	82
i	i	75
u	u	55
o	o	50
^i	i	45
t	t	44
l	l	38
ɛ	ɛ	33
n	n	33
m	m	32
a$	a	30
ɪ	ɪ	30
r	r	28
n$	n	25
s	s	24
ɣ	ɣ	18
e	e	17
r$	r	17
s$	s	16
ⁿd	ⁿd	16
ŋ	ŋ	13
l$	l	12
^-	NULL	12
β	β	12
x$	x	12
ᵑg	ⁿg	10
x	x	9
ᵐb	ⁿb	9
t$	t	9
^a	a	8
^ᵐb	ⁿb	7
m$	m	6
v	v	6
ŋ$	ŋ	6
e$	e	6
u$	u	5
_	+	5
i$	i	5
p	p	5
ᵐʙ	ⁿʙ	5
k$	k	5
ɑ	ɑ	4
^e	e	4
o$	o	4
w	w	4
ⁿdʳ	ⁿdʳ	4
g	g	4
p$	p	4
ʊ	ʊ	3
d	d	3
^ᵑg	ⁿg	3
^ⁿd	ⁿd	3
vʷ	vʷ	3
ᵐbʷ	ⁿbʷ	3
ᵑk	ⁿk	3
ɔ	ɔ	3
ə	ə	2
k	k	2
kʰ$	kʰ	2
^t	t	2
^m	m	2
z	z	2
b	b	2
ᵑk$	ⁿk	2
ɔ$	ɔ	2
ʉ	ʉ	2
ᴩ	p	2
^s	s	1
^ɪ	ɪ	1
^ŋ	ŋ	1
^mʷ	mʷ	1
ⁿdʳ$	ⁿdʳ	1
^ᵐbʷ	ⁿbʷ	1
aa	aː	1
ns	n s	1
^v	v	1
βʷ	βʷ	1
ᵐʙs	ⁿʙ s	1
^l	l	1
mʷ	mʷ	1
ɛ$	ɛ	1
uˑ$	uˑ	1
ɸ$	ɸ	1
^b	b	1
ᵑɡ	ⁿg	1
bʷ	bʷ	1
^ɣ	ɣ	1
z$	z	1
$	NULL	1
ls	l s	1
kʰ	kʰ	1
ʔ	ʔ	1
tʷ	tʷ	1
p˺$	p̚	1
vs	v s	1
v$	v	1
ⁿd$	ⁿd	1
