Grapheme	IPA	Frequency
a	a	280
a$	a	100
o	o	98
i	i	89
r	r	75
e	e	75
u	u	72
l	l	71
_	+	69
h	h	55
t	t	53
n	n	47
β	β	46
^h	h	44
^t	t	39
e$	e	38
m	m	37
^m	m	37
i$	i	37
o$	o	32
s	s	30
^p	p	30
p	p	27
u$	u	26
v	v	22
ʔ	ʔ	22
m$	m	21
^l	l	20
t͡ʃ	tʃ	17
^t͡ʃ	tʃ	16
^n	n	16
^r	r	14
^β	β	14
^s	s	14
j$	j	9
^w	w	8
n$	n	8
^a	a	8
w$	w	6
^ʔ	ʔ	6
^v	v	5
^u	u	5
j	j	5
aː	aː	3
^o	o	3
t$	t	2
l$	l	2
^e	e	2
t͡s	ts	2
w	w	1
f	f	1
^k	k	1
ʔ$	ʔ	1
^ɸ	ɸ	1
s$	s	1
k	k	1
lh	l h	1
