Grapheme	IPA	Frequency
a	a	162
-	+	106
r	r	63
o	o	50
ɛ	ɛ	49
^-	NULL	49
u	u	41
^n	n	41
^m	m	37
n$	n	37
m	m	36
t	t	33
ᵐb	ⁿb	29
i	i	26
i$	i	26
f	f	25
ɣ	ɣ	23
s	s	23
n	n	20
r$	r	17
e$	e	17
m$	m	16
k	k	15
e	e	14
s$	s	11
u$	u	10
t$	t	10
p	p	10
ŋ	ŋ	10
ɪ	ɪ	9
o$	o	8
^ᵐb	ⁿb	8
x$	x	8
ⁿdʳ	ⁿdʳ	7
v	v	6
_	+	6
ŋ$	ŋ	6
^f	f	6
^ⁿd	ⁿd	5
^e	e	4
^t	t	4
a$	a	3
^ŋ	ŋ	3
^ᵑg	ⁿg	3
^ɣ	ɣ	3
x	x	3
ɔ$	ɔ	3
^s	s	2
^ⁿdʳ	ⁿdʳ	2
^i	i	2
ⁿd	ⁿd	2
^k	k	2
b	b	2
^x	x	2
rs	r s	2
vs	v s	2
^r	r	2
f$	f	2
p$	p	2
ʊ	ʊ	2
ᵑg	ⁿg	2
^h	h	1
^a	a	1
^ɲ	ɲ	1
ʧ	tʃ	1
nᵗ$	nᵗ/ⁿt	1
fs	f s	1
l	l	1
t͡s$	ts	1
xs	x s	1
ɸ$	ɸ	1
nw	nʷ	1
^w	w	1
^u	u	1
g	g	1
k$	k	1
ŋs	ŋ s	1
w	w	1
t͡s	ts	1
uu	uː	1
ps	p s	1
