Grapheme	IPA	Frequency
a	a	150
i$	i	70
a$	a	57
i	i	54
u	u	53
r	r	49
t	t	37
o	o	34
n	n	34
l	l	33
e	e	33
u$	u	32
ɣ	ɣ	30
^t	t	28
s	s	26
^x	x	22
x	x	20
e$	e	18
β	β	18
m	m	18
^m	m	18
^s	s	15
a:	aː	15
^r	r	14
^ɸ	ɸ	14
^l	l	14
_	+	13
o$	o	13
ŋ	ŋ	11
xʷ	xʷ	9
^ⁿd	ⁿd	9
^ŋʷ	ŋʷ	8
ᵑɡ	ⁿg	8
^xʷ	xʷ	7
^ᵐb	ⁿb	6
^ᵑɡ	ⁿg	5
^a	a	5
^u	u	5
^w	w	5
ⁿd	ⁿd	4
w	w	4
^n	n	4
^i	i	4
^ᵑɡʷ	ⁿgʷ	4
ᵑɡʷ	ⁿgʷ	4
ŋʷ	ŋʷ	4
ɛ$	ɛ	4
ᵐb	ⁿb	3
^o	o	3
o:	oː	2
ɛ	ɛ	2
ɸʷ	ɸʷ	2
^ŋ	ŋ	2
ɸ	ɸ	2
ɣʷ	ɣʷ	1
a:$	aː	1
^kʷ	kʷ	1
ɪ$	ɪ	1
d	d	1
rs	r s	1
^mʷ	mʷ	1
aa	aː	1
e:	eː	1
e:ⁿd	eː ⁿd	1
ʊ	ʊ	1
^ɛ	ɛ	1
^ɛ:	ɛː	1
sw	sʷ	1
b	b	1
