Grapheme	IPA	Frequency
a	a	270
-	+	155
^ᵑg	ⁿg	60
r	r	50
m	m	48
i$	i	47
^n	n	46
ɪ	ɪ	38
u	u	37
i	i	33
n$	n	33
n	n	32
v	v	31
o	o	31
l	l	30
s	s	23
r$	r	21
p	p	18
ɛ	ɛ	18
^m	m	15
ɣ	ɣ	15
ŋ	ŋ	14
ᵐb	ⁿb	13
ŋ$	ŋ	13
t͡s	ts	12
l$	l	10
^-	NULL	10
x$	x	10
t	t	10
^k	k	10
k	k	9
u$	u	9
ʧ	tʃ	9
m$	m	7
^a	a	7
s$	s	7
t͡s$	ts	6
^ŋ	ŋ	6
o$	o	6
^r	r	6
e	e	6
ⁿdʳ	ⁿdʳ	6
g	g	5
ⁿd	ⁿd	5
^t	t	4
^x	x	4
^ᵐb	ⁿb	4
b$	b	4
^l	l	4
ms	m s	4
w	w	3
^ⁿd	ⁿd	3
β	β	3
dʳ$	dʳ	3
_	+	3
ᵐbʷ	ⁿbʷ	3
ɸ$	ɸ	3
e$	e	3
ᵑg	ⁿg	2
ns	n s	2
^ⁿdʳ	ⁿdʳ	2
f	f	2
^mʷ	mʷ	2
p$	p	2
uʰ$	u ʰ/h	2
ʊ	ʊ	2
æ	æ	1
b	b	1
^u	u	1
^ᵐbʷ	ⁿbʷ	1
lw	lʷ	1
ɛ$	ɛ	1
j	j	1
ɣs	ɣ s	1
ɔ	ɔ	1
^f	f	1
ɣ̞	ɣ̞	1
^s	s	1
ⁿdʳ$	ⁿdʳ	1
rs	r s	1
z	z	1
ls	l s	1
ⁿʒ	ⁿʒ	1
^p	p	1
ə	ə	1
mʷ	mʷ	1
