Grapheme	IPA	Frequency
a	a	159
a$	a	83
i	i	69
i$	i	52
u	u	51
o	o	40
r	r	40
e	e	37
t	t	33
l	l	32
n	n	30
^t	t	29
u$	u	29
s	s	28
β	β	23
ɣ	ɣ	23
m	m	20
^ɸ	ɸ	18
-	+	18
ŋ	ŋ	18
w	w	17
^s	s	17
_	+	17
^m	m	17
^x	x	16
^l	l	15
e$	e	15
o$	o	11
^ⁿd	ⁿd	11
^w	w	11
^r	r	10
k	k	9
^ᵐb	ⁿb	8
ⁿd	ⁿd	7
^n	n	5
^a	a	5
^ᵏpʷ	kpʷ	5
^ɡ	g	4
^i	i	4
ᵏpʷ	kpʷ	4
ᵐb	ⁿb	4
ŋʷ	ŋʷ	3
^ŋʷ	ŋʷ	3
_ⁿd	+ ⁿd	3
^u	u	3
^o	o	3
x	x	3
^e	e	3
ɣs	ɣ s	2
t$	t	1
l$	l	1
d	d	1
ɰ	ɰ	1
^ɡʷ	gʷ	1
kʷ	kʷ	1
^ᵑɡʷ	ⁿgʷ	1
v	v	1
ɸ	ɸ	1
lw	lʷ	1
_ᵏpʷ	+ kpʷ	1
^h	h	1
^d	d	1
^ŋ	ŋ	1
tᵏ	tk	1
pʷ	pʷ	1
