Grapheme	IPA	Frequency
a$	a	103
a	a	95
i	i	74
l	l	74
u	u	73
n	n	58
r	r	55
o	o	45
m	m	39
^m	m	36
i$	i	34
j	j	34
e	e	34
^k	k	29
p	p	28
^p	p	28
a:	aː	26
^l	l	23
t	t	23
k	k	23
ŋ	ŋ	22
u$	u	21
s	s	20
^o	o	18
u:	uː	16
^s	s	15
e$	e	15
e:	eː	14
_	+	14
o$	o	14
^n	n	12
^t	t	11
w	w	9
ɛ	ɛ	8
g	g	8
^j	j	8
$	NULL	7
ɔ	ɔ	7
i:	iː	7
o:	oː	6
j$	j	6
^i	i	6
^w	w	5
^d	d	4
a:$	aː	4
ʋ	ʋ	4
n᷈a	n a	4
^e	e	4
^mʷ	mʷ	3
mʷ	mʷ	3
ŋ$	ŋ	2
ɑ	ɑ	2
ⁿg	ⁿg	2
ʰ	h	2
^kʷ	kʷ	2
n$	n	2
^ʋ	ʋ	2
h	h	2
^a	a	2
ɛ:	ɛː	1
aː	aː	1
l:	lː	1
ⁱ	i	1
ᵐb	ⁿb	1
ʷ	w	1
ɛ$	ɛ	1
^u	u	1
v	v	1
oʷ	o ʷ/w	1
pʷ	pʷ	1
ɑ:j	ɑːi̯	1
