Grapheme	IPA	Frequency
a	a	140
-	+	69
^-	NULL	62
u	u	57
i	i	50
t	t	39
ɪ	ɪ	39
m	m	36
s	s	31
r	r	28
n$	n	28
l	l	27
^n	n	27
v	v	26
o	o	25
i$	i	24
ɛ	ɛ	22
ɣ	ɣ	18
n	n	17
p	p	16
ŋ	ŋ	14
^k	k	14
t$	t	13
r$	r	12
^m	m	12
s$	s	12
e$	e	12
o$	o	11
u$	u	10
x	x	10
e	e	10
x$	x	10
^i	i	9
m$	m	9
_	+	9
ⁿd	ⁿd	9
æ	æ	8
ŋ$	ŋ	8
ᵐb	ⁿb	8
ə	ə	8
k	k	8
^s	s	7
ʊ	ʊ	7
j	j	6
a$	a	6
^ɛ	ɛ	5
ᵐʙ	ⁿʙ	5
ᵑg	ⁿg	5
^x	x	5
^p	p	5
^l	l	5
ɸ$	ɸ	5
l$	l	4
^ᵑg	ⁿg	4
ʉ	ʉ	4
b	b	3
ᵐbʷ	ⁿbʷ	3
z	z	2
^a	a	2
^ⁿd	ⁿd	2
^ᵐb	ⁿb	2
-$	NULL	2
^h	h	2
^t	t	2
^mʷ	mʷ	2
^w	w	2
ᴩ	p	2
^ɪ	ɪ	2
f	f	2
^ŋ	ŋ	1
iʰ$	i ʰ/h	1
^r	r	1
d	d	1
^b	b	1
ɔ	ɔ	1
uʰ$	u ʰ/h	1
^v	v	1
^u	u	1
ɣs	ɣ s	1
k$	k	1
ɔ$	ɔ	1
b$	b	1
p$	p	1
^vʷ	vʷ	1
^ʙ	ʙ	1
ch	cʰ	1
z$	z	1
ʙ	ʙ	1
ⁿdʳ$	ⁿdʳ	1
fʷ	fʷ	1
oʰ$	o ʰ/h	1
h$	h	1
$	NULL	1
ɛʰ$	ɛ ʰ/h	1
^f	f	1
ɾ	ɾ	1
v$	v	1
