Grapheme	IPA	Frequency
a	a	155
^-	NULL	67
-	+	58
i	i	42
u	u	42
^n	n	34
m	m	32
i$	i	29
o	o	28
ɛ	ɛ	22
n$	n	22
r	r	21
ɣ	ɣ	20
s	s	20
v	v	19
e$	e	18
e	e	17
r$	r	15
n	n	14
p	p	13
k	k	11
t	t	11
ᵐb	ⁿb	11
x$	x	11
l	l	10
ŋ$	ŋ	10
ʉ$	ʉ	9
m$	m	9
^m	m	9
ŋ	ŋ	8
^x	x	8
ʧ	tʃ	7
o$	o	7
s$	s	7
ʧ$	tʃ	6
ɪ	ɪ	6
ⁿdʳ	ⁿdʳ	6
^ᵐb	ⁿb	6
^ɛ	ɛ	5
a$	a	5
mʷ	mʷ	5
w	w	5
ə	ə	5
p˺$	p̚	4
^r	r	4
ʒ	ʒ	4
^e	e	4
^ʧ	tʃ	3
x	x	3
^b	b	3
^t	t	3
b	b	3
ɾ	ɾ	3
_	+	3
p$	p	3
^p	p	3
ⁿdʳ$	ⁿdʳ	3
ᵑg	ⁿg	3
^ⁿdʳ	ⁿdʳ	2
d	d	2
ʉ	ʉ	2
^ɣ	ɣ	2
^ᵑg	ⁿg	2
ʃ	ʃ	2
^ⁿd	ⁿd	2
-$	NULL	2
ᵐβ	ⁿβ	2
^l	l	2
ɸ$	ɸ	2
u$	u	2
^k	k	2
^ʃ	ʃ	2
ⁿd	ⁿd	2
ᵐbʷ	ⁿbʷ	2
^v	v	2
ᵐʙ	ⁿʙ	2
β	β	2
^i	i	1
^a	a	1
ɣ$	ɣ	1
^ᵐbʷ	ⁿbʷ	1
^β	β	1
z	z	1
^h	h	1
l$	l	1
ʒ$	ʒ	1
j	j	1
ɾ$	ɾ	1
^mʷ	mʷ	1
g	g	1
β$	β	1
ʃ$	ʃ	1
t$	t	1
h	h	1
^g	g	1
ᴩ	p	1
pʷ	pʷ	1
zw	zʷ	1
$	NULL	1
