Grapheme	IPA	Frequency
-	+	123
a	a	71
^n	n	65
ɪ	ɪ	64
u	u	49
ɛ	ɛ	46
o	o	45
i	i	41
l	l	41
m	m	38
^-	NULL	37
v	v	35
ɣ	ɣ	34
^i	i	32
r	r	31
n$	n	26
t	t	25
k$	k	20
s	s	19
s$	s	18
_	+	15
t$	t	14
n	n	14
l$	l	11
ɾ	ɾ	11
e	e	11
e$	e	11
p	p	10
x$	x	9
ə	ə	9
ŋ	ŋ	8
u$	u	7
ɾ$	ɾ	7
k	k	7
m$	m	6
^l	l	6
^ⁿd	ⁿd	6
p$	p	6
w	w	6
v$	v	5
o$	o	5
mʷ	mʷ	5
ɔ$	ɔ	5
^ⁿʒ	ⁿʒ	5
ʊ	ʊ	5
^x	x	4
pʷ	pʷ	4
^ᵐb	ⁿb	4
a$	a	4
ɸ$	ɸ	4
x	x	4
ᵐb	ⁿb	3
^ŋ	ŋ	3
ɔ	ɔ	3
i$	i	3
ŋ$	ŋ	3
t͡s$	ts	3
^r	r	3
ʧ	tʃ	3
r$	r	2
^k	k	2
b	b	2
ɛ$	ɛ	2
^w	w	2
t͡s	ts	2
ã$	ã	2
ə$	ə	2
vs	v s	1
^ɪ	ɪ	1
^s	s	1
z	z	1
ms	m s	1
^ᵑg	ⁿg	1
h	h	1
æ	æ	1
^p	p	1
^t	t	1
^ᵐbʷ	ⁿbʷ	1
ʉ	ʉ	1
ɣs	ɣ s	1
__	+	1
