Grapheme	IPA	Frequency
a	a	123
i	i	67
ɛ	ɛ	64
e	e	57
t	t	54
l	l	47
ʰ	h	43
n$	n	38
u	u	36
m	m	35
^m	m	34
n	n	33
^k	k	33
s	s	32
j	j	29
i$	i	26
^a	a	24
e$	e	21
_	+	21
l$	l	20
o	o	19
^t	t	16
a$	a	16
r	r	15
k	k	14
s$	s	12
ɔ	ɔ	12
^	NULL	12
^f	f	12
t$	t	12
m$	m	12
^h	h	11
u$	u	11
ŋ	ŋ	11
o$	o	11
^s	s	10
^e	e	9
aː	aː	9
g	g	8
k$	k	7
ʋ	ʋ	7
p	p	7
v	v	7
$	NULL	7
^r	r	6
ʰo	h o	6
j$	j	6
iː	iː	5
^i	i	5
^o	o	5
^u	u	4
^l	l	4
w	w	4
oʰu	o h u	4
^oʰu	o h u	4
^v	v	4
^ɛ	ɛ	3
d	d	3
^p	p	3
v$	v	3
ŋ$	ŋ	3
ⁿd	ⁿd	3
iː$	iː	3
^n	n	3
ɜ	ɜ	2
pʷ	pʷ	2
^key	k ei̯	2
ɛː	ɛː	2
r$	r	2
gs	g s	2
^j	j	2
uʷaː	u w aː	1
ns	n s	1
ə	ə	1
ɛ$	ɛ	1
^ʋ	ʋ	1
^ŋ	ŋ	1
^kʷ	kʷ	1
aʰu	a h u	1
b	b	1
^ɔ	ɔ	1
^ᵐb	ⁿb	1
h	h	1
g$	g	1
^mw	mʷ	1
eᵃj	ei̯	1
z	z	1
ɑ	ɑ	1
