Grapheme	IPA	Frequency
-	+	98
a	a	90
^n	n	62
e$	e	59
^-	NULL	54
l	l	48
i	i	46
ɛ	ɛ	43
u	u	43
n	n	39
ɪ	ɪ	36
o	o	35
m	m	34
t	t	32
e	e	24
s	s	23
ŋ	ŋ	23
x	x	17
w	w	14
ɛ$	ɛ	14
ð	ð	12
^k	k	11
v	v	11
ᵐʙ	ⁿʙ	11
ᵐb	ⁿb	11
k	k	11
s$	s	10
_	+	10
o$	o	10
i$	i	9
ᵑg	ⁿg	9
ɔ$	ɔ	8
x$	x	8
l$	l	7
p	p	7
ʔ$	ʔ	7
ⁿd	ⁿd	6
ɣ	ɣ	6
β	β	5
n$	n	5
a$	a	5
t$	t	5
^i	i	4
r	r	4
^s	s	3
^l	l	3
g	g	3
^ⁿd	ⁿd	3
^m	m	3
ʊ	ʊ	3
ʉ	ʉ	3
^x	x	2
ɔ	ɔ	2
^d	d	2
u$	u	2
p$	p	2
^w	w	2
^t	t	2
mʷ	mʷ	2
m$	m	2
$	NULL	2
^ɛ	ɛ	2
ə	ə	1
ŋ$	ŋ	1
^ᵐb	ⁿb	1
nw	nʷ	1
xw	xʷ	1
^p	p	1
d	d	1
^β	β	1
xs	x s	1
j	j	1
^u	u	1
p˺$	p̚	1
k˺$	k̚	1
^e	e	1
ʔ	ʔ	1
b	b	1
