Grapheme	IPA	Frequency
a	a	100
-	+	100
i	i	63
^-	NULL	48
l	l	43
o	o	43
u	u	42
^n	n	37
m	m	35
^i	i	33
ɛ	ɛ	33
r	r	32
ɣ	ɣ	29
ɪ	ɪ	29
v	v	25
n	n	25
n$	n	24
t	t	23
a$	a	20
e	e	20
s	s	18
s$	s	17
_	+	14
k$	k	13
t$	t	11
l$	l	10
^m	m	10
ɾ$	ɾ	10
ɾ	ɾ	10
p	p	10
k	k	9
e$	e	9
u$	u	8
m$	m	8
ŋ	ŋ	8
ə	ə	7
^l	l	7
w	w	7
x	x	6
r$	r	6
ŋ$	ŋ	6
t͡s$	ts	6
t͡s	ts	6
p$	p	6
ɸ$	ɸ	6
x$	x	5
^ᵐb	ⁿb	5
^h	h	5
ᵐb	ⁿb	4
i$	i	4
^x	x	4
ɔ	ɔ	3
v$	v	3
^k	k	3
^ⁿz	ⁿz	3
z	z	3
^ⁿd	ⁿd	3
^w	w	3
ɬ$	ɬ	3
o$	o	3
ʊ	ʊ	3
^s	s	2
^p	p	2
^f	f	2
^ⁿʒ	ⁿʒ	2
^r	r	2
h	h	2
f	f	2
vs	v s	1
^ⁿg	ⁿg	1
g	g	1
b	b	1
^ɛ	ɛ	1
ms	m s	1
-$	NULL	1
^ᵑg	ⁿg	1
^ⁿt͡s	ⁿts	1
^v	v	1
^ɣ	ɣ	1
^t͡s	ts	1
^t	t	1
R	ʀ	1
ã$	ã	1
^b	b	1
ɘ	ɘ	1
mʷ	mʷ	1
ɣs	ɣ s	1
^ɡ	g	1
pʰ	pʰ	1
ɔ$	ɔ	1
ʧ	tʃ	1
