Grapheme	IPA	Frequency
-	+	136
a	a	83
ɪ	ɪ	74
^n	n	62
ɛ	ɛ	56
u	u	53
n$	n	44
m	m	44
^i	i	39
i	i	39
l	l	39
o	o	39
ɣ	ɣ	36
v	v	35
r	r	31
t	t	26
^-	NULL	25
s	s	25
n	n	17
s$	s	17
_	+	14
l$	l	13
ɾ	ɾ	13
p	p	12
ə	ə	12
t$	t	10
ŋ	ŋ	10
k	k	10
e$	e	10
u$	u	8
e	e	8
a$	a	8
^l	l	8
ɸ$	ɸ	8
x$	x	7
k$	k	7
^x	x	6
r$	r	6
p$	p	6
m$	m	5
i$	i	5
^ᵐb	ⁿb	5
^r	r	4
ɾ$	ɾ	4
x	x	4
^ŋ	ŋ	3
ŋ$	ŋ	3
^ⁿʒ	ⁿʒ	3
vʷ	vʷ	3
^ⁿd	ⁿd	3
ʧ$	tʃ	3
ʧ	tʃ	3
ɔ$	ɔ	3
w	w	3
^ɪ	ɪ	3
v$	v	2
vs	v s	2
^ᵑg	ⁿg	2
^k	k	2
^ⁿz	ⁿz	2
^s	s	2
ɛ$	ɛ	2
^w	w	2
ʊ	ʊ	2
t͡s	ts	2
b	b	1
z	z	1
^ɣ	ɣ	1
ms	m s	1
ᵐb	ⁿb	1
ɔ	ɔ	1
ᵐbʷ	ⁿbʷ	1
^p	p	1
^t	t	1
ẽ$	ẽ	1
^ⁿt	ⁿt	1
^ii	i i	1
mʷ	mʷ	1
t͡s$	ts	1
h	h	1
^-mᵐẽ	m ẽ	1
$	NULL	1
__	+	1
ɬ$	ɬ	1
ə$	ə	1
o$	o	1
