Grapheme	IPA	Frequency
^-	NULL	56
i	i	53
-	+	48
ɛ	ɛ	38
ə	ə	35
^n	n	33
n$	n	30
a	a	26
m	m	25
l	l	24
u	u	24
e	e	23
t	t	22
s	s	19
r	r	15
l$	l	15
o	o	15
ɪ	ɪ	15
s$	s	12
n	n	12
v	v	11
^i	i	10
x$	x	10
m$	m	9
ɣ	ɣ	9
t$	t	9
r$	r	8
u$	u	7
^l	l	7
t͡ʃ	tʃ	7
ŋ	ŋ	7
e$	e	7
p	p	7
i$	i	7
^m	m	6
ᵐb	ⁿb	6
ⁿd	ⁿd	6
ʊ	ʊ	5
^k	k	5
_	+	5
^ɛ	ɛ	5
^t	t	5
t͡ʃ$	tʃ	5
ŋ$	ŋ	5
z$	z	4
k	k	4
^ⁿd	ⁿd	4
o$	o	4
^s	s	3
^p	p	3
x	x	3
ɔ$	ɔ	3
w	w	3
^t͡ʃ	tʃ	2
k$	k	2
^f	f	2
^r	r	2
p$	p	2
t͡s	ts	2
t͡s$	ts	2
ᵑk$	ⁿk	1
d	d	1
ⁿd$	ⁿd	1
a$	a	1
^e	e	1
j	j	1
^pʷ	pʷ	1
^ᵐbʷ	ⁿbʷ	1
mʷ	mʷ	1
xs	x s	1
ʧ	tʃ	1
b$	b	1
^ᵐb	ⁿb	1
^b	b	1
h$	h	1
ɸ$	ɸ	1
p˺$	p̚	1
h	h	1
v$	v	1
vs	v s	1
^ʧ	tʃ	1
ɾ	ɾ	1
fʷ	fʷ	1
