Grapheme	IPA	Frequency
a	a	163
a$	a	109
i	i	74
u	u	47
o	o	47
e	e	46
r	r	45
ŋ	ŋ	40
^t	t	37
n	n	37
l	l	36
i$	i	35
t	t	34
u$	u	26
s	s	23
m	m	22
f	f	19
x	x	19
e$	e	19
^l	l	18
^s	s	18
ɣ	ɣ	18
^f	f	17
^x	x	17
^m	m	15
k	k	12
ⁿd	ⁿd	11
o$	o	11
w	w	10
^r	r	10
^w	w	10
v	v	8
^k	k	8
^ᵐb	ⁿb	8
^ⁿd	ⁿd	8
^kʷ	kʷ	8
_	+	6
β	β	5
^ŋʷ	ŋʷ	5
ŋʷ	ŋʷ	5
^a	a	5
^n	n	4
^i	i	4
kʷ	kʷ	4
^o	o	4
^e	e	4
^u	u	3
ɪ$	ɪ	2
t$	t	2
l$	l	2
ᵐb	ⁿb	2
b	b	2
^xʷ	xʷ	2
ʊ$	ʊ	2
ᵑɡ	ⁿg	1
d	d	1
^mʷ	mʷ	1
^ᵑgʷ	ⁿgʷ	1
^d	d	1
rw	rʷ	1
^ɛ	ɛ	1
ɛ$	ɛ	1
^ŋ	ŋ	1
x$	x	1
ɣʷ	ɣʷ	1
