Grapheme	IPA	Frequency
a	a	254
-	+	146
^ᵑg	ⁿg	59
m	m	50
^n	n	47
r	r	43
i$	i	39
u	u	37
i	i	34
n$	n	34
ɪ	ɪ	33
v	v	30
l	l	29
o	o	29
n	n	25
s	s	23
r$	r	20
p	p	17
ɣ	ɣ	17
ɛ	ɛ	15
ŋ	ŋ	13
ᵐb	ⁿb	13
^-	NULL	12
ŋ$	ŋ	11
t͡s	ts	10
u$	u	10
l$	l	10
^m	m	10
x$	x	10
t	t	10
^a	a	9
^k	k	9
k	k	8
o$	o	7
s$	s	7
ʧ	tʃ	7
t͡s$	ts	6
m$	m	6
^ŋ	ŋ	6
ⁿdʳ	ⁿdʳ	6
g	g	4
^t	t	4
ⁿd	ⁿd	4
^x	x	4
^ᵐb	ⁿb	4
e	e	4
b$	b	4
^l	l	4
ms	m s	4
e$	e	3
_	+	3
ᵐbʷ	ⁿbʷ	3
ɸ$	ɸ	3
^ⁿd	ⁿd	2
w	w	2
b	b	2
β	β	2
ᵑg	ⁿg	2
ns	n s	2
^ⁿdʳ	ⁿdʳ	2
d$	d	2
^r	r	2
p$	p	2
uʰ$	u ʰ/h	2
ⁿdʳ$	ⁿdʳ	2
ʊ	ʊ	2
æ	æ	1
a$	a	1
^u	u	1
rs	r s	1
^ᵐbʷ	ⁿbʷ	1
lw	lʷ	1
f	f	1
^ɛ	ɛ	1
ɛ$	ɛ	1
j	j	1
ɣs	ɣ s	1
^mʷ	mʷ	1
^ᵑa	ᵑ/ŋ a	1
ɔ	ɔ	1
^f	f	1
x	x	1
^s	s	1
t$	t	1
z	z	1
ls	l s	1
ⁿʒ	ⁿʒ	1
mʷ	mʷ	1
