Grapheme	IPA	Frequency
a	a	116
i	i	82
u	u	66
l	l	56
e	e	39
^m	m	38
t	t	37
n$	n	36
ɾ	ɾ	32
i$	i	31
n	n	29
_	+	28
k$	k	27
b	b	23
^n	n	23
u$	u	22
^t	t	22
m	m	21
t$	t	20
k	k	18
^w	w	18
o	o	18
æ	æ	17
^l	l	15
a$	a	15
s	s	15
l$	l	14
c	c	14
m$	m	13
ŋ	ŋ	13
j	j	12
ls	l s	12
ɪ	ɪ	12
^i	i	10
p	p	10
s$	s	9
^a	a	9
^s	s	8
^o	o	8
^mw	mʷ	8
bw	bʷ	7
^ɾ	ɾ	7
^b	b	7
mw	mʷ	6
^k	k	6
h	h	6
^p	p	6
p$	p	6
o$	o	5
e$	e	4
w	w	4
r	r	4
ɸ	ɸ	4
e:	eː	4
^ɡ	g	3
^e	e	3
^u	u	3
ɾ$	ɾ	3
x	x	3
^æ	æ	3
ə	ə	3
^d	d	2
ɯ	ɯ	2
ɾs	ɾ s	2
^c	c	2
ɛ	ɛ	2
ŋ$	ŋ	2
^ʃ	ʃ	1
^r	r	1
^i$	i	1
^bw	bʷ	1
^ŋ	ŋ	1
pw	pʷ	1
^a:	aː	1
xs	x s	1
ɸw	ɸʷ	1
a:	aː	1
u:	uː	1
nʃ	n ʃ	1
ɡ	g	1
^ɪ:	ɪː	1
