ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Nalema,Nalema,Nalema,,,,Papunesia,-16.835467,168.464150,Austronesian,Epi,,False,Takau2020
