ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Uripivpotnambe,Uripivpotnambe,Uripiv: Potnambe,urip1240,Uripiv,upv,Papunesia,-16.07391,167.45203,Austronesian,Malekula,False,Shimelman2019,
