ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Moriu,Moriu,Moriu,,,,Papunesia,-16.592583,168.168083,Austronesian,Epi,,False,Bessis2020
