ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Saa_St_Henri,Sasthenri,Sa: St. Henri,saaa1241,,,Papunesia,-15.884467,168.269100,Austronesian,Pentecost,,False,Takau2020
