ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Espiegelsbayunspecified,Espiegelsbayunspecified,Espiegel’s Bay: Unspecified,malu1245,Malua Bay,mll,Papunesia,-15.98228,167.19103,Austronesian,Malekula,False,Shimelman2019,
